Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
(N/A),NNX07AJ53G S09,National Academy of Sciences,HQ,"CAPITALIZING ON SCIENCES, TECHNOLOGY, AND INNOVATIONS; AN ASSESSMENT OF THE SMALL BUSINESS INNOVATION RESEARCH PROGRAM-PHASE II",UNSOLICITED,CHARLES W WESSNER,RICHARD B LESHNER,2/3/2014,6/1/2007,3/31/2015,Work In Progress,Receiving
(N/A),NNX07AJ53G S10,National Academy of Sciences,HQ,"CAPITALIZING ON SCIENCES, TECHNOLOGY, AND INNOVATIONS; AN ASSESSMENT OF THE SMALL BUSINESS INNOVATION RESEARCH PROGRAM-PHASE II",UNSOLICITED,CHARLES W WESSNER,RICHARD B LESHNER,5/30/2014,6/1/2007,12/31/2015,Work In Progress,Receiving
4200516988,NNX07AJ53G S11,National Academy of Sciences,HQ,"CAPITALIZING ON SCIENCES, TECHNOLOGY, AND INNOVATIONS; AN ASSESSMENT OF THE SMALL BUSINESS INNOVATION RESEARCH PROGRAM-PHASE II",UNSOLICITED,CHARLES W WESSNER,RICHARD B LESHNER,6/12/2014,6/1/2007,12/31/2015,Work In Progress,Receiving
(N/A),NNX07AK91A S07,UNIVERSITY OF NORTH DAKOTA,HQ,NORTH DAKOTA NASA EPSCOR RESEARCH INFRASTRUCTURE DEVELOPMENT,EXPERIMENTAL PROGRAM TO STIMULATE COMPETITIVE RESEARCH,SANTHOSH SEELAN,JEPPIE R COMPTON,1/6/2014,5/2/2007,5/1/2014,Awarded,Distribution
(N/A),NNX07AK92A S08,UNIVERSITY OF VERMONT,HQ,VERMONT EPSCOR RESEARCH INFRASTRUCTURE DEVELOPMENT,EXPERIMENTAL PROGRAM TO STIMULATE COMPETITIVE RESEARCH,DARREN L HITT,JEPPIE R COMPTON,1/6/2014,5/2/2007,5/1/2014,Awarded,Distribution
4200516722,NNX07AR59G S07,Catholic University of America,HQ,SURFACE ELEMENTAL ANALYSIS OF MERCURY WITH THE MESSENGER GEOCHEMISTRY,MESSENGER MISSION PARTICIPATING SCIENTISTS,RICHARD D STARR,EDWIN J GRAYZECK,6/17/2014,8/15/2007,8/14/2015,Work In Progress,Distribution
4200516726,NNX07AR60G S07,SMITHSONIAN INSTITUTION,HQ,GLOBAL CHARACTERIZATION AND ANALYSIS OF TECTONISM ON MERCURY,MESSENGER PARTICIPATING SCIENTIST PROGRAM,THOMAS R WATTERS,EDWIN J GRAYZECK,6/13/2014,8/15/2007,8/14/2015,Work In Progress,Funding |
(N/A),NNX07AR61G S07,University of Maryland-Baltimore County,HQ,ADVANCED MHD MODELING OF THE MAGNETOSPHERE OF MERCURY TO SUPPORT THE MESSENGER MISSION,MESSENGER MISSION PARTICIPATING SCIENTISTS,MEHDI BENNA,EDWIN J GRAYZECK,7/28/2014,8/15/2007,8/14/2015,Work In Progress,Receiving
4200519340,NNX07AR62G S07,University of California-Los Angeles,HQ,UNDERSTANDING MERCURY'S MAGNETOSPHERE USING MESSENGER DATEA AND GLOBAL KINETIC SIMULATIONS,RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES - 2006,DAVID SCHRIVER,EDWIN J GRAYZECK,7/11/2014,8/15/2007,8/14/2015,Work In Progress,Receiving
4200519338,NNX07AR63G S09,JOHNS HOPKINS UNIVERSITY,HQ,A COMPREHENSIVE INVESTIGATION OF MERCURY'S EXOSPHERE:  A MESSENGER PARTICIPATING SCIENTIST PROPOSAL,MESSENGER MISSION PARTICIPATING SCIENTISTS PROGRAM,RONALD VERVACK,EDWIN J GRAYZECK,7/10/2014,8/15/2007,8/14/2015,Work In Progress,Receiving
4200519339,NNX07AR64G S08,University of California-Los Angeles,HQ,FUNDING - INCREMENTAL,MESSENGER PARTICIPATING SCIENTIST PROGRAM,DAVID A PAIGE,ED GRAYZECK,7/14/2014,8/15/2007,8/14/2015,Work In Progress,Receiving
4200505629,NNX07AR70G S08,PLANETARY SCIENCE INSTITUTE,HQ,"SHAPE, TOPOGRAPHY AND INTERNAL STRUCTURE OF MERCURY FROM MDIS DATA",MESSENGER MISSION PARTICIPATING SCIENTISTS PROGRAM,ROBERT W GASKELL,EDWIN J GRAYZECK,3/7/2014,8/15/2007,3/23/2015,Awarded,Distribution
4200519927,NNX07AR71G S08,UNIVERSITY OF CALIFORNIA - BERKELEY,HQ,INTEGRATING THE MESSENBER GRNS EXPERIMENT INTO THE 3RD INTERPLANETARY NETWORK OF COSMIC GAMMA-RAY BURST DETECTORS,MESSENGER MISSION PARTICIPATING SCIENTISTS PROGRAM,KEVIN HURLEY,ED GRAYZECK,7/25/2014,8/15/2007,8/14/2014,Work In Progress,Receiving
(N/A),NNX07AR75G S12,UNIVERSITY OF HAWAII,HQ,INTEGRATING MESSENGER DATA TO INVESTIGATE THE ORIGIN OF MERCURY'S INTERCRATER AND SMOOTH PLAINS DEPOSITS,MESSENGER MISSION PARTICIPATING SCIENTISTS,JEFFREY J GILLIS-DAVIS,EDWIN GRAYZECK,4/1/2014,8/15/2007,8/17/2015,Work In Progress,Receiving
4200516724,NNX07AR76G S11,SMITHSONIAN INSTITUTION,HQ,MAPPING THE MINERALOGY OF MERCURY,MESSENGER PARTICIPATING SCIENTIST PROGRAM,TIMOTHY MCCOY,EDWIN J GRAYZECK,6/13/2014,8/15/2007,8/14/2015,Work In Progress,Receiving
4200516727,NNX07AR77G S08,CASE WESTERN RESERVE UNIVERSITY,HQ,CONTRIBUTIONS TO MESSENGER AND THE GEOPHYSICAL STRUCTURE AND EVOLUTION OF MERCURY,MESSENGER PARTICIPATING SCIENTIST PROGRAM,STEVEN A HAUCK II,EDWIN J GRAYZECK,6/12/2014,8/15/2007,8/14/2015,Work In Progress,Receiving
4200522707,NNX08AB07G S08,NATIONAL ACADEMY OF SCIENCE,HQ,BOARD ON ATMOSPHERIC SCIENCES AND CLIMATE ACTIVITIES IN SUPPORT OF NASA'S MISSIONS,UNSOLICITED,CHRIS ELFRING,JACK A. KAYE,8/1/2014,10/15/2007,10/14/2016,Work In Progress,Receiving
4200524274,NNX08AB07G S09,National Academy of Sciences,HQ,BOARD ON ATMOSPHERIC SCIENCES AND CLIMATE ACTIVITIES IN SUPPORT OF NASA'S MISSIONS,UNSOLICITED,CHRIS ELFRING,JACK A. KAYE,8/18/2014,10/15/2007,10/14/2016,Work In Progress,Distribution
4200501529,NNX08AC28A S50,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,1/27/2014,1/1/2008,12/31/2014,Work In Progress,Receiving
4200502813,NNX08AC28A S51,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,2/6/2014,1/1/2008,12/31/2014,Work In Progress,Receiving
4200503752,NNX08AC28A S52,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,2/18/2014,1/1/2008,12/31/2014,Work In Progress,Receiving
4200502284,NNX08AC28A S53,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,2/21/2014,1/1/2008,12/31/2014,Work In Progress,Receiving
"4200506265,  4200507473",NNX08AC28A S54,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,3/24/2014,1/1/2008,12/31/2014,Work In Progress,Receiving
4200509570,NNX08AC28A S55,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,4/10/2014,1/1/2008,12/31/2014,Work In Progress,Receiving
4200513641/  4200513995,NNX08AC28A S56,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,5/19/2014,1/1/2008,12/31/2014,Work In Progress,Receiving
(N/A),NNX08AC28A S57,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,6/10/2014,1/1/2008,12/31/2015,Work In Progress,Receiving
4200515129,NNX08AC28A S58,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,6/23/2014,1/1/2008,12/31/2015,Work In Progress,Receiving
4200520747,NNX08AC28A S59,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,7/31/2014,1/1/2008,12/31/2015,Work In Progress,Receiving
4200525059,NNX08AC28A S60,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,8/18/2014,1/1/2008,12/31/2015,Work In Progress,Receiving
(N/A),NNX08AC28A S61,Universities Space Research Association-USRA,HQ,OPERATION OF THE LUNAR AND PLANETARY INSTITUTE,NASA ASTROBIOLOGY INSTITUTE - CYCLE 3,STEPHEN MACKWELL,MAX P BERNSTEIN,9/10/2014,1/1/2008,12/31/2015,Work In Progress,Receiving
(N/A),NNX08AK43G S14,THE RESEARCH FOUNDATION OF SUNY - STONYBROOK UNIVERSITY,HQ,GRAVITY WAVE PARAMETERIZATION IN GISS CLIMATE MODELS,ATMOSPHERIC COMPOSITION: MODELING AND ANALYSIS,MARVIN GELLER,RICHARD S ECKMAN,3/13/2014,4/1/2008,9/30/2014,Awarded,Distribution
(N/A),NNX08AL93A S06,SOUTH DAKOTA STATE UNIVERSITY,HQ,WEB-ENABLED CONSISTENT LARGE AREA LANDSAT DATA STREAMS AND DERIVED SURFACE CHARACTERIZATIONS - A MODIS - LANDSAT DATA FUSION FOR THE TERRESTRIAL USER COMMUNITY,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASON),DAVID ROY,HENRY M GOODMAN,2/26/2014,4/10/2008,4/9/2014,Awarded,Distribution
(N/A),NNX08AL98A S08,UNIVERSITY OF WASHINGTON,HQ,GREENLAND ICE MAPPING PROJECT: MEASURING RAPID CHANGES IN ICE FLOW,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASON),IAN JOUGHIN,MARTHA E MAIDEN,2/18/2014,4/10/2008,4/9/2015,Awarded,Distribution
(N/A),NNX08AL98A S09,UNIVERSITY OF WASHINGTON,HQ,GREENLAND ICE MAPPING PROJECT: MEASURING RAPID CHANGES IN ICE FLOW,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASON),IAN JOUGHIN,HENRY M GOODMAN,2/26/2014,4/10/2008,4/9/2015,Awarded,Distribution
(N/A),NNX08AM73G S06,SMITHSONIAN INSTITUTION,HQ,TECTONISM ON THE MOON: GLOBAL CHARACTERIZATION AND ANALYSIS OF LUNAR FAULTS,LUNAR RECONNAISSANCE ORBITER PARTICIPATING SCIENTISTS,THOMAS R WATTERS,EDWIN J GRAYZECK,4/10/2014,4/18/2008,4/17/2015,Work In Progress,Distribution
4200516725,NNX08AN29G S09,JOHNS HOPKINS UNIVERSITY,HQ,MESSENGER PARTICIPATING SCIENTIST,MESSENGER MISSION PARTICIPATING SCIENTISTS,DAVID BLEWETT,ED GRAYZECK,6/17/2014,4/24/2008,3/31/2017,Work In Progress,Receiving
4200508170,NNX08AN30G S08,Johns Hopkins University/Applied Physics Lab,HQ,INVESTIGATING MERCURY'S COMPOSITION AND GEOLOGY USING ORBITAL NEUTRON SPECTROSCOPY,MESSENGER MISSION PARTICIPATING SCIENTISTS,DAVID J. LAWRENCE,ED GRAYZECK,4/14/2014,4/24/2008,6/30/2015,Work In Progress,Distribution
(N/A),NNX08AN40A S06,PRINCETON UNIVERSITY,HQ,DEVELOPING CONSISTENT EARTH SYSTEM DATA RECORDS FOR THE GLOBAL TERRESTRIAL WATER CYCLE,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASoN),ERIC WOOD,HENRY M GOODMAN,2/26/2014,6/15/2008,6/14/2014,Awarded,Distribution
(N/A),NNX08AP33A S08,UNIVERSITY OF MARYLAND - COLLEGE PARK,HQ,EARTH SCIENCE DATA RECORDS OF GLOBAL FOREST CHANGE,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,JOHN R TOWNSHEND,MICHAEL GOODMAN,2/26/2014,5/12/2008,5/11/2014,Awarded,Distribution
(N/A),NNX08AP33A S09,UNIVERSITY OF MARYLAND - COLLEGE PARK,HQ,EARTH SCIENCE DATA RECORDS OF GLOBAL FOREST CHANGE,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,JOHN R TOWNSHEND,MICHAEL GOODMAN,3/13/2014,5/12/2008,5/11/2015,Awarded,Distribution
(N/A),NNX08AP34A S07,RUTGERS UNIVERSITY,HQ,DEVELOPMENT OF NORTHERN HEMISPHERE SNOW AND ICE CLIMATE DATA RECORDS,DEVELOPMENT OF NORTHERN HEMISPHERE SNOW AND ICE CLIMATE DATA RECORDS,DAVID ROBINSON,MICHAEL GOODMAN,2/25/2014,5/12/2008,5/11/2014,Awarded,Distribution
(N/A),NNX08AP34A S08,RUTGERS UNIVERSITY,HQ,DEVELOPMENT OF NORTHERN HEMISPHERE SNOW AND ICE CLIMATE DATA RECORDS,DEVELOPMENT OF NORTHERN HEMISPHERE SNOW AND ICE CLIMATE DATA RECORDS,DAVID ROBINSON,HENRY M GOODMAN,2/27/2014,5/12/2008,5/11/2014,Awarded,Distribution
(N/A),NNX08AP36A S06,UNIVERSITY OF CALIFORNIA - SANTA BARBARA,HQ,BEYOND CHLOROPHYLL: IMPLEMENTATION AND DISTRIBUTION OF INNOVATIVE OCEAN COLOR EARTH SCIENCE DATA RECORDS,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASoN),STEPHANIE MARITORENA,HENRY M GOODMAN,2/26/2014,5/12/2008,5/11/2014,Awarded,Distribution
(N/A),NNX08AP58G S06,UNIVERSITY OF HAWAII,HQ,REMOTE SENSING AND GEOLOGIC STUDIES OF PLANETARY CRUSTS,PLANETARY GEOLOGY AND GEOPHYSICS (PG&G),BERNARD HAWKE,MICHAEL KELLEY,11/7/2014,8/1/2008,7/31/2015,Work In Progress,Receiving
4200519921,NNX08AQ75G S05,SPACE SCIENCE INSTITUTE,HQ,STUDIES OF THE JETS AND PLUME OF ENCELADUS,CASSINI DATA ANALYSIS PROGRAM (CDAP),CAROLYN C PORCO,MAX P BERNSTEIN,7/11/2014,9/1/2008,12/31/2014,Work In Progress,Receiving
(N/A),NNX08AQ75G S06,SPACE SCIENCE INSTITUTE,HQ,STUDIES OF THE JETS AND PLUME OF ENCELADUS,CASSINI DATA ANALYSIS PROGRAM (CDAP),CAROLYN C PORCO,MAX BERNSTEIN,9/5/2014,9/1/2008,9/30/2015,Work In Progress,Package Processing
(N/A),NNX08AR29G S06,OHIO STATE UNIVERSITY RESEARCH FOUNDATION,HQ,INTEGRATION OF LUNAR RECONNAISSANCE ORBITER CAMERA (LROC) AND LUNAR ORBITER LASER ALTIMETER (LOLA) DATA FOR NEAR REAL-TIME PRECISION LUNAR TOPOGRAPHIC MAPPING AND LANDING SITES ASSESSMENT,LUNAR RECONNAISSANCE ORBITER (LRO) PARTICIPATING SCIENTISTS (PSS),ALPER YILMAZ,ROBERT A FOGEL,6/19/2014,5/28/2008,5/27/2014,Awarded,Distribution
(N/A),NNX08AT04A S06,COLORADO STATE UNIVERSITY,HQ,A LONG-TERM PRECIPITATION DATASET WITH UNCERTAINTY INFORMATION,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASoN),CHRISTIAN KUMMEROW,HENRY M GOODMAN,2/26/2014,7/1/2008,6/30/2014,Awarded,Distribution
(N/A),NNX08AT05A S06,UNIVERSITY OF ARIZONA,HQ,Vegetation Phenology and Enhanced Vegetation Index Products from Multiple Long Term Satellite Data Records,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS (FORMERLY REASON),KAMEL DIDAN,HENRY M GOODMAN,2/27/2014,8/1/2008,7/31/2014,Awarded,Distribution
(N/A),NNX08AT61G S08,SOUTHWEST RESEARCH INSTITUTE,HQ,IMPROVEMENTS TO AN IN-SITU RB-SR GEOCHRONOLOGY INSTRUMENT,PLANETARY INSTRUMENT DEFINITION AND DEVELOPMENT (PIDD) PROGRAM,SCOTT ANDERSON,JANICE L BUCKNER,5/30/2014,6/12/2008,9/30/2014,Awarded,Distribution
(N/A),NNX08AU73H S05,"University of California, Santa Barbara",HQ,HYDROMETEOROLOGIC CONTROLS AND CAPACITY FOR PREDICTION OF FLOODS IN THE BRAHMAPUTRA RIVER BASIN,NASA EARTH AND SPACE SCIENCE FELLOWSHIP (NESSF) PROGRAM,THOMAS DUNNE,MING-YING WEI,1/23/2014,9/1/2008,6/30/2016,Work In Progress,Receiving
(N/A),NNX09AB47G S06,LOWELL OBSERVATORY,HQ,MERCURY'S ATMOSPHERE IN THE AGE OF MESSENGER: CALCIUM AND NEW SPECIES,PLANETARY ASTRONOMY (PAST) PROGRAM,THOMAS BIDA,KELLY E FAST,12/16/2014,1/1/2009,12/31/2015,Work In Progress,Distribution
4200501611,NNX09AB54G S09,LOWELL OBSERVATORY,HQ,KSS-THE KUIPER SPECTRAL SURVEY:  A LARGE SCALE COMPOSITIONAL STUDY OF THE KUIPER BELT,PLANETARY ASTRONOMY PROGRAM,HENRY ROE,KELLY FAST,1/27/2014,3/1/2009,2/28/2014,Work In Progress,Receiving
(N/A),NNX09AB54G S10,LOWELL OBSERVATORY,HQ,KSS-THE KUIPER SPECTRAL SURVEY:  A LARGE SCALE COMPOSITIONAL STUDY OF THE KUIPER BELT,PLANETARY ASTRONOMY PROGRAM,HENRY ROE,KELLY FAST,2/27/2014,3/1/2009,2/28/2015,Work In Progress,Package Processing
(N/A),NNX09AB59G S07,UNIVERSITY OF MICHIGAN,HQ,STUDIES OF THE DYNAMICS AND COMPOSITION OF THE COMETARY COMA,PLANETARY ATMOSPHERES PROGRAM,MICHAEL COMBI,KELLY E FAST,4/22/2014,1/1/2009,4/30/2014,Awarded,Distribution
(N/A),NNX09AB72G S06,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,"PHOTOCHEMICAL STUDIES OF CHEMISTRY IN THE OUTER SOLAR SYSTEM, PHASE 2",PLANETARY ATMOSPHERES PROGRAM,YUK L YUNG,KELLY E FAST,6/18/2014,1/1/2009,9/30/2014,Awarded,Distribution
(N/A),NNX09AB76G S08,WOODS HOLE OCEANOGRAPHIC INSTITUTION,HQ,"AUTONOMOUS EXPLORATION, DISCOVERY, AND SAMPLING OF LIFE IN DEEP SEA EXTREME ENVIRONMENTS",ASTROBIOLOGY SCIENCE TECHNOLOGY FOR EXPLORING PLANETS PROGRAM,DANA YOERGER,MARY A. VOYTEK,9/9/2014,11/5/2008,5/4/2015,Awarded,Distribution
(N/A),NNX09AB85G S06,University of Central Florida,HQ,EXPERIMENTAL AND NUMERICAL STUDIES OF THE EARLY STAGES OF PLANETESIMAL FORMATION,ORIGINS OF SOLAR SYSTEMS,JOSH COLWELL,MAX P BERNSTEIN,7/22/2014,1/1/2009,9/30/2015,Work In Progress,Package Processing
4200500761,NNX09AC19A S07,REMOTE SENSING SYSTEMS,HQ,DISCOVER-CONTINUATION OF PROJECT,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,FRANK WENTZ,MARTHA E MAIDEN,1/17/2014,4/1/2009,9/30/2014,Awarded,Distribution
(N/A),NNX09AC19A S08,REMOTE SENSING SYSTEMS,HQ,DISCOVER-CONTINUATION OF PROJECT,MAKING EARTH SYSTEM DATA RECORDS FOR USE IN RESEARCH ENVIRONMENTS,FRANK WENTZ,HENRY M GOODMAN,2/27/2014,4/1/2009,9/30/2014,Awarded,Distribution
(N/A),NNX09AC73G S07,UNIVERSITY OF CINCINNATI,HQ,STRUCTURE AND CHEMISTRY OF PLANET-BUILDING DISKS: A SYNOPTIC STUDY,ASTROPHYSICS DATA ANALYSIS PROGRAM,MICHAEL SITKO,DOUGLAS M HUDGINS,2/18/2014,1/1/2009,12/31/2014,Work In Progress,Receiving
(N/A),NNX09AC73G S08,UNIVERSITY OF CINCINNATI,HQ,STRUCTURE AND CHEMISTRY OF PLANET-BUILDING DISKS: A SYNOPTIC STUDY,ASTROPHYSICS DATA ANALYSIS PROGRAM,MICHAEL SITKO,DOUGLAS M HUDGINS,9/17/2014,1/1/2009,6/30/2015,Work In Progress,Distribution
(N/A),NNX09AC93G S09,University of California - Davis,HQ,ISOTOPIC INVESTIGATIONS RELEVANT TO ORIGINS OF SOLAR SYSTEMS,ORIGINS OF SOLAR SYSTEMS,QUING-ZHU YIN,MAX P BERNSTEIN,12/29/2014,1/1/2009,12/31/2015,Work In Progress,Receiving
(N/A),NNX09AC99G S05,UNIVERSITY OF VIRGINIA,HQ,KBOs AND JOVIAN SATELLITES AT TRUE OPPOSITION,PLANETARY ASTRONOMY (PAST) PROGRAM,ANNE VERBISCER,KELLY E FAST,2/27/2014,3/1/2009,7/31/2014,Awarded,Distribution
(N/A),NNX09AE08G S05,UNIVERSITY OF TENNESSEE,HQ,SURFACE CHARACTERISTICS OF ICY GALILEAN SATELLITES,JUPITER DATA ANALYSIS PROGRAM (JDAP),JOSHUA EMERY,MAX P BERNSTEIN,2/4/2014,4/2/2009,4/1/2015,Awarded,Distribution
(N/A),NNX09AE40G S06,UNIVERSITY OF MINNESOTA,HQ,INVOLVING PARENTS AND CHILDREN FROM UNDER-REPRESENTED COMMUNITIES IN STEM LEARNING,EDUCATION & PUBLIC OUTREACH FOR EARTH & SPACE SCIENCE (EPOESS) PROGRAM,CYNTHIA A. CATTELL,THERESE A KUCERA,1/10/2014,1/8/2009,1/6/2015,Awarded,Distribution
(N/A),NNX09AE47G S06,UNIVERSITY OF WASHINGTON,HQ,ANTARCTIC AND GREENLAND DATA ANALYSIS IN SUPPORT OF THE ICESAT-II SCIENCE DEFINITION TEAM,ICESAT-II SCIENCE DEFINITION TEAM,BENJAMIN SMITH,THOMAS WAGNER,2/4/2014,3/1/2009,2/28/2015,Work In Progress,Package Prep
(N/A),NNX09AE66G,WELLESLEY COLLEGE,HQ,GEOMETRY AND KINEMATICS OF SATURN'S RINGS,CASSINI DATA ANALYSIS PROGRAM (CDAP),RICHARD FRENCH,MAX P BERNSTEIN,11/13/2014,6/1/2009,3/31/2016,Approved/ Awarded,Distribution
(N/A),NNX09AE66G S05,WELLESLEY COLLEGE,HQ,GEOMETRY AND KINEMATICS OF SATURN'S RINGS,CASSINI DATA ANALYSIS PROGRAM (CDAP),RICHARD G. FRENCH,MAX P BERNSTEIN,5/9/2014,6/1/2009,8/31/2015,Work In Progress,Receiving
(N/A),NNX09AE66G S06,WELLESLEY COLLEGE,HQ,GEOMETRY AND KINEMATICS OF SATURN'S RINGS,CASSINI DATA ANALYSIS PROGRAM (CDAP),RICHARD G. FRENCH,MAX P BERNSTEIN,11/13/2014,6/1/2009,3/31/2016,Work In Progress,Receiving
(N/A),NNX09AE71G S06,JOHNS HOPKINS UNIVERSITY,HQ,TEMPORAL AND SPATIAL GLOBAL DISTRIBUTION OF SATURN'S NEUTRAL GAS CLOUD,CASSINI DATA ANALYSIS PROGRAM (CDAP),ABIGAIL RYMER,MAX BERNSTEIN,4/14/2014,3/30/2009,4/30/2015,Awarded,Distribution
(N/A),NNX09AE72G S05,Johns Hopkins University/Applied Physics Lab,HQ,INVESTIGATING CO2 AND OTHER NON-ICE MATERIALS IN THE SURFACES OF THE ICY SATURNIAN SATELLITES,CASSINI DATA ANALYSIS PROGRAM (CDAP),CHARLES HIBBITTS,MAX P BERNSTEIN,5/2/2014,6/1/2009,5/31/2015,Work In Progress,Receiving
(N/A),NNX09AE83G S08,WASHINGTON UNIVERSITY,HQ,LUNAR AND PLANETARY SURFACE DYNAMICS AND EARLY HISTORY,COSMOCHEMISTRY PROGRAM,CHARLES HOHENBERG,JEFFREY GROSSMAN,2/21/2014,3/15/2009,3/14/2015,Awarded,Distribution
4200499695,NNX09AF27A S16,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,HQ,THE GLOBE PROGRAM: COLLABORATIVE ENVIRONMENTAL RESEARCH AT LOCAL TO GLOBAL SCALES,UNSOLICITED,TONY MURPHY,MING-YING WEI,2/5/2014,9/1/2009,8/31/2014,Awarded,Distribution
(N/A),NNX09AF27A S17,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,HQ,THE GLOBE PROGRAM: COLLABORATIVE ENVIRONMENTAL RESEARCH AT LOCAL TO GLOBAL SCALES,UNSOLICITED,TONY MURPHY,MING-YING WEI,2/28/2014,9/1/2009,8/31/2014,Awarded,Distribution
4200516572,NNX09AF27A S18,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,HQ,THE GLOBE PROGRAM: COLLABORATIVE ENVIRONMENTAL RESEARCH AT LOCAL TO GLOBAL SCALES,UNSOLICITED,TONY MURPHY,MING-YING WEI,6/20/2014,9/1/2009,8/31/2014,Awarded,Distribution
(N/A),NNX09AF38G S06,UNIVERSITY OF COLORADO - BOULDER,HQ,LANGMUIR CIRCULATIONS: OBSERVING AND MODELING ON A GLOBAL SCALE,PHYSICAL OCEANOGRAPHY,BAYLOR FOX-KEMPER,ERIC J LINDSTROM,1/14/2014,3/1/2009,2/28/2015,Awarded,Distribution
(N/A),NNX09AF62G S06,Carnegie Institution of Washington,HQ,MIXING AND TRANSPORT OF SOLIDS IN THE SOLAR NEBULA,ORIGINS OF SOLAR SYSTEMS,ALAN PAUL BOSS,CHRISTINA R RICHEY,2/25/2014,3/15/2009,3/14/2015,Work In Progress,Receiving
(N/A),NNX09AF62G S07,Carnegie Institution of Washington,HQ,MIXING AND TRANSPORT OF SOLIDS IN THE SOLAR NEBULA,ORIGINS OF SOLAR SYSTEMS,ALAN PAUL BOSS,MAX P BERNSTEIN,9/2/2014,3/15/2009,3/14/2016,Work In Progress,Receiving
(N/A),NNX09AF78G S06,Carnegie Institution of Washington,HQ,"CHONDRULES, CAIS AND MATRIX: HOW DID THEY FORM AND HOW ARE THEY RELATED?",ORIGINS OF SOLAR SYSTEMS,CONEL ALEXANDER,CHRISTINA R RICHEY,2/28/2014,3/1/2009,2/28/2015,Work In Progress,Receiving
