Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
"(N/A)","NNX12AL71G S03","San Jose State University","HQ","STRESS-ACTIVATED POSITIVE HOLE CURRENTS AND THEIR ROLE IN EARTH INTERIOR AND SURFACE PROCESSES","EARTH SURFACE AND INTERIOR","FRIEDEMANN FREUND","CRAIG DOBSON","2016-08-13","2012-09-01","2017-08-31","Work In Progress","Distribution"
"(N/A)","NNX12AL73H S04","George Mason University","HQ","THREE-DIMENSIONAL RECONSTRUCTION OF EMERGING ACTIVE REGIONS USING SDO/HMI OBSERVATIONS","NASA EARTH AND SPACE SCIENCE FELLOWSHIP 2012","JIE ZHANG","JEFFREY S NEWMARK","2016-03-25","2012-09-01","2016-08-31","Work In Progress","Receiving"
"(N/A)","NNX12AL95G S05","University of Wisconsin - Madison","HQ","GENERATION OF A RADIATIVELY CONSISTENT MODIS CLOUD VALIDATION TOOL","NEW (EARLY CAREER) INVESTIGATOR PROGRAM IN EARTH SCIENCE","MICHAEL FOSTER","MING-YING WEI","2016-02-22","2012-07-11","2017-01-10","Work In Progress","Receiving"
"(N/A)","NNX12AM20G S04","Columbia University","HQ","SPATIO-TEMPORAL DYNAMICS OF THE GANGES BRAHMAPUTRA DELTA: FIELD-VALIDATED, MULTI-SENSOR ANALYSIS OF INTERANNUAL FLOODING AND CHANNEL MOVEMENT","EARTH SURFACE AND INTERIOR","CHRISTOPHER SMALL","BENJAMIN R PHILLIPS","2016-07-27","2013-08-07","2017-06-16","Work In Progress","Resolve/FPDS-NG"
"(N/A)","NNX12AM22G S04","University of California - Davis","HQ","OPTICMAL MODELS FOR EARTHQUAKE DEFORMATION AND PROBABILITIES: UTILIZING NASA AND OTHER DATE TO UNDERSTAND EARTH SURFACE","EARTH SURFACE AND INTERIOR","JOHN RUNDLE","CRAIG DOBSON","2016-04-18","2012-07-18","2017-06-30","Work In Progress","Receiving"
"(N/A)","NNX12AM28H S03","Massachusetts Institute of Technology","HQ","ELECTROSTATIC AND ELECTROCHEMICAL OPTIMIZATION OF ELECTROSPRAY THRUSTERS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","PAULO LOZANO","KURT SACKSTEDER","2016-02-01","2012-08-01","2015-01-30","Work In Progress","Receiving"
"(N/A)","NNX12AM33H S04","Georgia Tech Applied Research Corporation","HQ","USE OF THE MARS ATMOSPHERE TO IMPROVE PERFORMANCE OF SUPERSONIC RETROPROPULSION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","ROBERT BRAUN","KURT SACKSTEDER","2016-03-14","2012-08-15","2016-09-02","Work In Progress","Receiving"
"4200584444","NNX12AM33H S05","Georgia Tech Applied Research Corporation","HQ","USE OF THE MARS ATMOSPHERE TO IMPROVE PERFORMANCE OF SUPERSONIC RETROPROPULSION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","ROBERT BRAUN","KURT SACKSTEDER","2016-04-14","2012-08-15","2016-09-02","Work In Progress","Resolve/FPDS-NG"
"(N/A)","NNX12AM33H S06","Georgia Tech Applied Research Corporation","HQ","USE OF THE MARS ATMOSPHERE TO IMPROVE PERFORMANCE OF SUPERSONIC RETROPROPULSION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","ROBERT BRAUN","KURT SACKSTEDER","2016-06-30","2012-08-15","2017-06-30","Work In Progress","Receiving"
"(N/A)","NNX12AM38H S04","Ohio State University Research Foundation-see notes","HQ","SPACE MOLTEN SALT REACTORS FOR MORE CAPABLE AND SUSTAINABLE EXPLORATION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","THOMAS BLUE","ANDREW J ECKEL","2016-01-27","2012-09-01","2016-08-31","Work In Progress","Receiving"
"(N/A)","NNX12AM40H S04","UNIVERSITY OF COLORADO - BOULDER","HQ","AUTONOMOUS PHASE-SPACE MAPPING AND NAVIGATION FOR SPACECRAFT OPERATIONS IN EXTREME ORBITAL ENVIRONMENTS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","DANIEL SCHEERES","KURT SACKSTEDER","2016-05-16","2012-09-01","2016-10-30","Work In Progress","Package Processing"
"(N/A)","NNX12AM41H S04","Ohio State University Research Foundation-see notes","HQ","HIGH POWER TRANSMITTER TECHNOLOGIES FOR ULTRA WIDEBAND MULTI-FUNCTION RF OPERATION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","WALEED KHALIL","KURT SACKSTEDER","2016-04-19","2012-09-01","2016-09-23","Work In Progress","Distribution"
"(N/A)","NNX12AM43H S04","CARNEGIE-MELLON UNIVERSITY","HQ","COMPLEMENTARY FLYOVER AND SURFACE EXPLORATION OF PLANETARY DESTINATIONS WHERE 3D DETAIL MATTERS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","WILLIAM WHITTAKER","KURT R SACKSTEDER","2016-07-16","2012-09-01","2016-05-15","Work In Progress","Distribution"
"(N/A)","NNX12AM60H S04","UNIVERSITY OF TEXAS","HQ","MODERN ESTIMATION TECHNIQUES AND OPTIMAL MANEUVER TARGETING FOR AUTONOMOUS OPTICAL NAVIGATION AROUND SMALL BODIES","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","RYAN RUSSELL","KURT SACKSTEDER","2016-06-30","2012-08-01","2016-07-31","Work In Progress","Distribution"
"(N/A)","NNX12AM61H S02","PURDUE UNIVERSITY","HQ","A HYBRID SYSTEMS STRATEGY TO SUPPORT AUTONOMOUS SPACECRAFT TRAJECTORY DESIGN AND OPTIMIZATION IN MULTIPLE DYNAMICAL REGIMESSECTI","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","KATHLEEN HOWELL","JOSEPH F BAUMEISTER","2016-02-01","2012-08-01","2014-07-31","Work In Progress","Receiving"
"(N/A)","NNX12AM65H S02","Utah State University","HQ","SPACE PLASMA ENVIRONMENT INDUCED LUMINESCENCE OF MATERIALS ON SPACE BASED OBSERVATORIES","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","JR DENNISON","KURT R SACKSTEDER","2016-04-08","2012-08-01","2014-07-31","Work In Progress","Receiving"
"(N/A)","NNX12AM66H S04","MICHIGAN STATE UNIVERSITY","HQ","MULTIFUNCTIONAL GRAPHENE NANOCOMPOSITE FOAMS FOR SPACE APPLICATIONS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","LAWRENCE DRZAL","KURT SACKSTEDER","2016-07-19","2012-08-15","2016-05-28","Work In Progress","Receiving"
"4200574756","NNX12AM67H S04","UNIVERSITY OF UTAH","HQ","DUAL GATE FIELD EFFECT TRANSISTORS AS ELECTRICAL SENSORS FOR VAPOR-PHASE CHEMICALS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","LING ZANG","ANDREW J ECKEL","2016-01-11","2012-08-01","2015-07-31","Work In Progress","Receiving"
"(N/A)","NNX12AM75G S04","SETI INSTITUTE","HQ","A COMPOSITIONAL INTERETATION OF TNO TAXONOMY","OUTER PLANETS REACH","CRISTINA DALLE ORE","TERRY A HURFORD","2016-07-21","2012-07-19","2017-07-18","Work In Progress","Receiving"
"(N/A)","NNX12AM76G S04","Planetary Science Institute","HQ","STUDY OF COHERENT BACKSCATTERING EFFORTS USING NEAR-INFRARED SPECTRA OF OUTER PLANET SATELLITES","OUTER PLANETS RESEARCH","KARLY PITMAN","TERRY A HURFORD","2016-04-26","2012-08-09","2016-04-26","Work In Progress","Receiving"
"(N/A)","NNX12AM77G S04","Planetary Science Institute","HQ","HYPERVELOCITY COLLISIONS: THE ORIGINS OF DUSTY RINGS","OUTER PLANETS RESEARCH","HENRY THROOP","TERRY A HURFORD","2016-06-10","2012-07-19","2017-07-18","Work In Progress","Administrative | Administrative - 1st No Cost Extension"
"(N/A)","NNX12AM78G S04","Universities Space Research Association-USRA","HQ","COPIOUS VOLCANISM ON A COMPRESSION-DOMINATED PLANET? INSOGHTS INTO MAGMA ASCENT AND MOUNTAIN BUILDING ON IO FROM ADVANCED NUMERICAL MODELING AND DATA ANALYSIS","OUTER PLANETS RESEARCH","PATRICK MCGOVERN","TERRY A HURFORD","2016-05-25","2014-07-22","2017-07-18","Work In Progress","Receiving"
"(N/A)","NNX12AM83G S04","Massachusetts General Hospital","HQ","SAMPLING AND SEQUENCING VOLCAN COPAHUE, A TERRESTRIAL ANALOG OF MARS","MOON AND MARS ANOLOG MISSIONS ACTIVITIES","GARY RUVKUN","SARAH K NOBLE","2016-07-18","2012-07-23","2017-07-22","Work In Progress","Receiving"
"(N/A)","NNX12AM86G S04","University of Texas at Austin","HQ","LONG-TERM VARIABLITY OF EARTH ROTATION, LOW-DEGREE GRAVITY, AND CLIMATE CHANGE","EARTH SURFACE AND INTERIOR","JIANLI CHEN","BENJAMIN R PHILLIPS","2016-04-11","2012-07-23","2017-07-22","Work In Progress","Distribution"
"(N/A)","NNX12AM88G S07","Arizona State University","HQ","UNDERSTANDING IMPACTS OF DESERT UNBANIZTION OF CLIMATE AND SURROUNDING ENVIRONMENTS TO FOSTER SUSTAINABLE CITIES USING REMOTE SENSING AND NUMERICAL MODELING","INTERDISCIPLINARY RESEARCH IN EARTH SCIENCE","SOE MYINT","GARIK GUTMAN","2016-06-28","2012-08-01","2017-07-31","Work In Progress","Receiving"
"(N/A)","NNX12AM89G S07","SOUTH DAKOTA STATE UNIVERSITY","HQ","STORMS,FORMS, AND COMPLEXITY OF THE URBAN CANOPY: HOW LAND USE, SETTLEMENT PATTERNS, AND THE SHAPES OF CITIES INFLUENCE SEVERE WEATHER","INTERDISCIPLINARY RESEARCH IN EARTH SCIENCE","GEOFFREY HENEBRY","GEORGE G GUTMAN","2016-06-20","2012-07-23","2016-12-31","Work In Progress","Receiving"
"4200583502","NNX12AN11A S04","HISTORY OF SCIENCE SOCIETY","HQ","NASA/HSS FELLOWSHIP IN THE HISTORY OF SCIENCE","NON-COMPETITIVE","ROBERT J MALONE","WILLIAM P BARRY","2016-04-06","2012-08-04","2017-08-03","Work In Progress","Distribution"
"(N/A)","NNX12AN13H S04","University of Wisconsin - Madison","HQ","DETECTORS FOR MEASUREMENTS OF THE COSMIC MICROWAVE BACKGROUND RADIATION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","PETER TIMBIE","KURT SACKSTEDER","2016-02-04","2012-08-01","2015-12-31","Work In Progress","Distribution"
"(N/A)","NNX12AN16H S04","UNIVERSITY OF COLORADO - BOULDER","HQ","IMPROVING HABITABILITY, MOOD & DIET THROUGH BIOREGENERATIVE FOOD SYSTEMS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","NIKOLAUS CORRELL","KURT SACKSTEDER","2016-05-26","2012-08-15","2016-11-06","Work In Progress","Package Processing"
"(N/A)","NNX12AN16H S05","UNIVERSITY OF COLORADO - BOULDER","HQ","IMPROVING HABITABILITY, MOOD & DIET THROUGH BIOREGENERATIVE FOOD SYSTEMS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","NIKOLAUS CORRELL","KURT SACKSTEDER","2016-12-05","2012-08-15","2017-09-30","Approved/ Awarded","Distribution"
"(N/A)","NNX12AN17H S04","UNIVERSITY OF COLORADO - BOULDER","HQ","CHARACTERIZATION OF DYNAMIC THERMAL CONTROL SCHEMES AND HEAT TRANSFER PATHWAYS FOR INCORPORATING VARIABLE EMISSIVITY ELECTROCHROMIC MATERIALS INTO A SPACE SUIT HEAT REJECTION SYSTEM","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","DAVID KLAUS","KURT R SACKSTEDER","2016-03-08","2012-08-01","2016-01-31","Work In Progress","Receiving"
"(N/A)","NNX12AN24H S04","Case Western Reserve University","HQ","DEVELOPMENT OF DESIGN TOOLS FOR THE OPTIMIZATION OF BIOLOGICALLY BASED CONTROL SYSTEMS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","ROGER QUINN","KURT SACKSTEDER","2016-08-08","2012-08-01","2016-09-11","Work In Progress","Distribution"
"(N/A)","NNX12AN27H S05","NORTHWESTERN UNIVERSITY","HQ","IMPLEMENTING A NEAR-OPTIMAL OPTICAL RECEIVER FOR INTER-PLANETARY COMMUNICATION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","GREGORY KANTER","Kurt Sacksteder","2016-05-16","2012-08-01","2016-07-31","Work In Progress","Receiving"
"(N/A)","NNX12AN28H S03","Brigham Young University","HQ","COMPLIANT SPACE MECHANISMS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","LARRY HOWELL","KURT R SACKSTEDER","2016-04-09","2012-08-01","2014-12-12","Work In Progress","Distribution"
"(N/A)","NNX12AN28H S04","Brigham Young University","HQ","COMPLIANT SPACE MECHANISMS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIPS (NSTRF) - FALL 2012 FELLOWSHIP START","LARRY HOWELL","KURT R SACKSTEDER","2016-04-15","2012-08-01","2014-12-12","Work In Progress","Receiving"
"(N/A)","NNX12AO01H S04","CLARK UNIVERSITY","HQ","ANTARCTIC SURFACE MELTING: INTENSITY, CLIMATOLOGY, AND DRIVING MECHANISMS","NASA EARTH AND SPACE SCIENCE FELLOWSHIP (NESSF) PROGRAM","KAREN FREY","LIN H. CHAMBERS","2016-12-15","2012-09-01","2018-08-31","Approved/ Awarded","Distribution"
"(N/A)","NNX12AO19G S04","Colorado School of Mines","HQ","ADVANCING MULTI-SCALE LANDSLIDE HAZARD PREDICTION BY INTEGRATING HIGH RESOLUTION REMOTE SENSING DATA AND SUBSURFACE IN-SITU MONITORING","EARTH SURFACE AND INTERIOR","NING LU","BENJAMIN PHILLIPS","2016-07-06","2012-07-27","2017-07-26","Work In Progress","Distribution"
"4200575653","NNX12AO21G S08","University of California - Irvine","HQ","INPUTS TO THE DEFINITION OF THE DESDYNI-R MISSION REQUIREMENTS FROM 19 YEARS OF INSAR ANALYSIS OF ICE SHEET AND GLACIER MOTION","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","ERIC RIGNOT","CRAIG DOBSON","2016-01-27","2012-08-01","2015-12-31","Work In Progress","Receiving"
"4200575291","NNX12AO22G S06","Woods Hole Research Center Inc","HQ","ECOSYSTEM STRUCTURE ASSESSMENT FROM DESDYNI-RADAR: A DATA FUSION SCIENCE AND REGIONAL-TO GLOBAL-SCALE APPLICATION FOCUS","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","Josef Kellndorfer","MYRON DOBSON","2016-02-03","2012-09-01","2016-04-30","Work In Progress","Distribution"
"(N/A)","NNX12AO22G S07","Woods Hole Research Center Inc","HQ","ECOSYSTEM STRUCTURE ASSESSMENT FROM DESDYNI-RADAR: A DATA FUSION SCIENCE AND REGIONAL-TO GLOBAL-SCALE APPLICATION FOCUS","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","Josef Kellndorfer","MYRON DOBSON","2016-09-15","2012-09-01","2016-04-30","Work In Progress","Receiving"
"4200575033","NNX12AO23G S07","University of Massachusetts-Amherst","HQ","PARTICIPATION IN THE NASA SCIENCE DEFINITION TEAM FOR DESDYNI-R: TERRESTRIAL ECOLOGY","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","Paul Siqueira","MYRON DOBSON","2016-01-12","2012-08-01","2016-04-30","Work In Progress","Receiving"
"(N/A)","NNX12AO23G S08","University of Massachusetts-Amherst","HQ","PARTICIPATION IN THE NASA SCIENCE DEFINITION TEAM FOR DESDYNI-R: TERRESTRIAL ECOLOGY","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","Paul Siqueira","MYRON DOBSON","2016-05-09","2012-08-01","2016-12-31","Work In Progress","Receiving"
"4200575037","NNX12AO25G S06","Leland Stanford Junior University","HQ","TIME AND SPACE SERIES INSAR FOR THE DESDYNI SCIENCE DEFINITION TEAM","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","HOWARD ZEBKER","CRAIG DOBSON","2016-02-08","2012-08-01","2016-07-31","Work In Progress","Distribution"
"(N/A)","NNX12AO25G S07","Leland Stanford Junior University","HQ","TIME AND SPACE SERIES INSAR FOR THE DESDYNI SCIENCE DEFINITION TEAM","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","HOWARD ZEBKER","CRAIG DOBSON","2016-07-06","2012-08-01","2017-07-31","Work In Progress","Distribution"
"4200575290","NNX12AO26G S07","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","HQ","SOLID-EARTH LEAD FOR DESDYNI-R SCIENCE DEFINITION TEAM","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","BRADFORD HAGER","MYRON DOBSON","2016-01-19","2012-08-01","2016-04-30","Work In Progress","Receiving"
"4200575039","NNX12AO28G S05","UNIVERSITY OF WASHINGTON","HQ","CRYO LEAD FOR DESDYNI SCIENCE TEAM","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","IAN JOUGHIN","BENJAMIN R PHILLIPS","2016-02-01","2012-08-01","2016-07-31","Work In Progress","Package Processing"
"4200575036","NNX12AO29G S08","UNIVERSITY OF ALASKA - FAIRBANKS","HQ","DESDYNI-R - DEVELOPING SCIENCE REQUIREMENTS FOR EMERGING CRYOSPHERIC DISCIPLINES AND ADDRESSING CROSS DISCIPLINARY SCIENCE CHALLENGES","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","FRANZ MEYER","MYRON DOBSON","2016-01-13","2012-08-01","2016-12-31","Work In Progress","Receiving"
"4200574547","NNX12AO30G S07","California Institute of Tech (Caltech)","HQ","USING DESDYNI-RADAR FOR EARTHQUAKE AND VOLCANO HAZARD MONITORING AND SCIENCE AS WELL AS FOR POST-EVENT RAPID RESPONSE","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","MARK SIMONS","MYRON DOBSON","2016-01-14","2012-08-01","2016-04-30","Work In Progress","Distribution"
"4200575034","NNX12AO31G S08","CORNELL UNIVERSITY","HQ","OPTIMIZING OBSERVATIONS FROM DESDYNI-R TO MONITOR CHANGES IN TEMPERATE GLACIERS, VOLCANOES, AND LANDSLIDES","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","Matthew Pritchard","MYRON DOBSON","2016-01-11","2012-08-01","2016-04-30","Work In Progress","Receiving"
"4200575303","NNX12AO37G S06","University of Wisconsin - Madison","HQ","CONSTRAINING THE RHEOLOGY OF THE EARTH'S CRUST BY INTERFEROMETRIC RADAR MEASUREMENTS AND NUMERICAL MODELS","SCIENCE DEFINITION TEAM FOR THE DESDYNI-RADAR MISSION","KURT FEIGL","MYRON DOBSON","2016-01-21","2012-08-01","2016-04-30","Work In Progress","Receiving"
"(N/A)","NNX12AO41G S04","SETI INSTITUTE","HQ","ORBITAL DYNAMICS OF SMALL BODIES IN THE INNER SOLAR SYSTEM","PLANETARY GEOLOGY AND GEOPHYSICS","MATIJA CUK","MICHAEL S KELLEY","2016-09-08","2012-08-03","2016-12-31","Work In Progress","Receiving"
"(N/A)","NNX12AO43G S05","Southwest Research Institute","HQ","ASTEROID REGOLITH MECHANICAL PROPERTIES: LABORATORY EXPERIMENTS WITH COHESIVE POWDERS","PLANETARY GEOLOGY AND GEOPHYSICS","DANIEL DURDA","MICHAEL S KELLEY","2016-08-21","2012-08-02","2017-08-01","Work In Progress","Receiving"
"(N/A)","NNX12AO45G S06","SUNY-STATE UNIVERSITY OF NEW YORK -  RESEARCH FOUNDATION / STONY BROOK","HQ","INVESTIGATION OF CRYSTALLINITY CONTROLS ON NEAR-INFRARED AND THERMAL INFRARED SPECTRA OF SULFATE PHASES","PLANETARY GEOLOGY AND GEOPHYSICS","DEANNE ROGERS","MICHAEL S KELLEY","2016-07-26","2012-08-02","2017-08-01","Work In Progress","Receiving"
"(N/A)","NNX12AO48G S06","JOHNS HOPKINS UNIVERSITY","HQ","ROCK FORMING MINERALS ON HOT PLANETS","PLANETARY GEOLOGY AND GEOPHYSICS","NOAM IZENBERG","MICHAEL S KELLEY","2016-08-05","2012-10-01","2017-09-30","Work In Progress","Receiving"
"(N/A)","NNX12AO66G S02","University of Arizona","HQ","TITAN'S MATHANE CYCLE","CASSINI DATA ANALYSIS AND PARTICIPATING SCIENTISTS","CAITLIN GRIFFITH","MAX P BERNSTEIN","2016-08-05","2012-11-01","2016-12-30","Work In Progress","Receiving"
"4200580213","NNX12AO94G S14","University Corporation For Atmospheric Research - UCAR/NCAR","HQ","HELIOPHYSICS : INTERGRATING KNOWLEDGE ACROSS DISCIPLINES","LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY","MEG AUSTIN","MADHULIKA GUHATHAKURTA","2016-03-14","2012-10-01","2017-09-30","Work In Progress","Funding |"
"4200594829","NNX12AO94G S15","University Corporation For Atmospheric Research - UCAR/NCAR","HQ","HELIOPHYSICS : INTERGRATING KNOWLEDGE ACROSS DISCIPLINES","LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY","MEG AUSTIN","MADHULIKA GUHATHAKURTA","2016-07-31","2012-10-01","2017-09-30","Work In Progress","Funding |"
"(N/A)","NNX12AO95G S04","UNIVERSITY OF ARIZONA","HQ","SERVIR WATER AFRICA-ARIZONA TEAM (SWAAT)","SERVIR APPLIED SCIENCES TEAM","JUAN VALDES","NANCY D SEARBY","2016-04-26","2012-08-07","2017-08-06","Work In Progress","Distribution"
"(N/A)","NNX12AO96G S05","University of Arizona","HQ","INTERDISCIPLINARY: SCIENTIST APPLICATIONS TO GLACIER AND ALPINE HAZARDS IN RELATION TO DEVELOPMENT AND HABITATION IN THE HINDU KUSH-HIMALAYA: SERVIR SCIENCE TEAM PROJECT","SERVIR APPLIED SCIENCE TEAM","JEFFREY KARGEL","NANCY D. SEARBY","2016-07-12","2012-08-07","2017-08-06","Work In Progress","Distribution"
"(N/A)","NNX12AP09G S07","SONOMA STATE UNIVERSITY","HQ","SPECTRAL AND TEMPORAL DISCRIMINATION OF VEGETATION COVER ACROSS CALIFORNIA WITH SIMULATED HYSPIRI IMAGERY","HYSPIRI PREPARATORY AIRBORNE ACTIVITIES AND ASSOCIATED SCIENCE","MATTHEW CLARK","HANK MARGOLIS","2016-07-08","2012-10-01","2017-09-30","Work In Progress","Receiving"
"(N/A)","NNX12AP12G S05","Southwest Research Institute","HQ","EARLY EVOLUTION OF SATURN'S RINGS AND MID-SIZED SATELLITES","PLANETARY GEOLOGY AND GEOPHYSICS","ROBIN CANUP","MICHAEL S KELLEY","2016-05-23","2012-09-12","2017-09-11","Work In Progress","Distribution"
"4200595131","NNX12AP12G S06","Southwest Research Institute","HQ","EARLY EVOLUTION OF SATURN'S RINGS AND MID-SIZED SATELLITES","PLANETARY GEOLOGY AND GEOPHYSICS","ROBIN CANUP","MICHAEL S KELLEY","2016-07-15","2012-09-12","2017-09-11","Work In Progress","Receiving"
"(N/A)","NNX12AP33G S06","Harvard College, President and Fellows of (Harvard University)","HQ","LINKING TERRESTRIAL BIOSPHERE MODELS WITH IMAGING SPECTROMETRY MEASUREMENTS OF ECOSYSTEM COMPOSITION, STRUCTURE, AND FUNCTION","HYSPIRI PREPARATORY AIRBORNE ACTIVITIES AND ASSOCIATED SCIENCE","PAUL MOORCROFT","Hank Margolis","2016-11-29","2012-11-21","2017-11-20","Approved/ Awarded","Distribution"
"(N/A)","NNX12AP48G S05","Universities Space Research Association-USRA","HQ","VOLCANIC AND THERMAL EVOLUTION OF THE MOON: CONSTRAINTS FROM INTEGRATED ANALYSIS OF GRAIL GRAVITY AND OTHER REMOTELY SENSED DATASETS","GRAVITY RECOVERY AND INTERIOR LABORATORY GUEST SCIENTIST PROGRAM","PATRICK MCGOVERN","ROBERT A FOGEL","2016-05-09","2012-06-28","2017-06-27","Work In Progress","Receiving"
"4200578880","NNX12AP50G S06","UNIVERSITY OF TEXAS","HQ","PHYSICAL CONTROLS ON OCEAN-TERMINATING GLACIER VARIABILITY IN CENTRAL WEST GREENLAND","INTERDISCOPLINARY RESEARCH IN EARTH SCIENCE","GINNY CATANIA","THOMAS P WAGNER","2016-03-02","2012-09-01","2016-08-31","Work In Progress","Receiving"
"4200583661","NNX12AP50G S07","UNIVERSITY OF TEXAS","HQ","PHYSICAL CONTROLS ON OCEAN-TERMINATING GLACIER VARIABILITY IN CENTRAL WEST GREENLAND","INTERDISCOPLINARY RESEARCH IN EARTH SCIENCE","GINNY CATANIA","THOMAS P WAGNER","2016-04-08","2012-09-01","2018-01-31","Work In Progress","Receiving"
"4200598432","NNX12AP67G S05","BROWN UNIVERSITY","HQ","THE NASA AMES VERTICAL GUN RANGE FACILITY","PLANETARY GEOLOGY AND GEOPHYSICS","PETER SCHULTZ","MICHAEL S KELLEY","2016-08-09","2012-10-01","2017-09-30","Work In Progress","Receiving"
"(N/A)","NNX12AP68G S04","Case Western Reserve University","HQ","HIGH-PRESSURE EXPERIMENTAL CONSTRAINTS ON THE VIABILITY OF IRON SNOW AS A DRIVER FOR TERRESTRIAL PLANETARY DYNAMOS","PLANETARY GEOLOGY AND GEOPHYSICS","STEVEN HAUCK","MICHAEL S KELLEY","2016-08-03","2012-08-17","2017-08-16","Work In Progress","Distribution"
"(N/A)","NNX12AP75G S05","South Carolina Research Foundation","HQ","DOWNSCALING OF SATELLITE SOIL MOISTURE USING VEGETATION AND SURFACE TEMPERATURE","TERRESTRIAL HYDROLOGY","VENKAT LAKSHMI","JARED K ENTIN","2016-04-18","2012-08-16","2017-12-31","Work In Progress","Receiving"
"4200591221","NNX12AP87G S04","University of California - Davis","HQ","IDENTIFICATION OF PLANT FUNCTIONAL TYPES BY CHARACTERIZATION OF CANOPY CHEMISTRY USING AN AUTOMATED ADVANCED CANOPY RADIATIVE TRANSFER MODEL","HYSPIRI PREPARATORY AIRBORNE ACTIVITIES AND ASSOCIATED SCIENCE","SUSAN USTIN","WILLIAM W TURNER","2016-06-20","2013-02-01","2017-01-31","Work In Progress","Receiving"
"(N/A)","NNX12AP89G S07","University Corporation For Atmospheric Research - UCAR/NCAR","HQ","DEVELOPMENT OF A TWO-DIMENSIONAL VARIATIONAL SCHEME FOR THE COMBINED RETRIEVAL OF IONOSPHERE AND NEUTRAL ATMOSPHERE, USING THE CARRIER PHASE MEASUREMENTS FROM GNSS RO WITH CURVED RAY-TRACING OBSERVATION OPERATOR","GNSS REMOTE SENSING SCIENCE TEAM","TAE-KWON WEE","BENJAMIN PHILLIPS","2016-07-21","2012-08-21","2017-08-20","Work In Progress","Distribution"
