Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
"4200248823","NNX06AB04G S05","CALIFORNIA INSTITUTE OF TECHNOLOGY","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION & T.O. CHANGE","SCIENCE MISSION DIRECTORATE'S EARTH-SUN SYSTEM DIVISION","PAUL WENNBERG","RICHARD S. ECKMAN","2010-04-09","2006-05-15","2011-05-14","Awarded","Distribution"
"4200248211/ 4200250207","NNX06AB21G S04","PLANETARY SCIENCE INSTITUTE","HQ","ADMINISTRATIVE - NO COST EXTENSION","MARS FUNDAMENTAL RESEARCH PROGRAM","REBECCA WILLIAMS","MARILYN LINDSTROM","2010-01-14","2006-06-01","2011-05-31","Awarded","Distribution"
"4200254207","NNX06AB68G S04","UNIVERSITY OF ALABAMA - HUNTSVILLE","HQ","ADMINISTRATIVE - NO COST EXTENSION","TERRESTRIAL ECOLOGY AND BIODIVERSITY","ROBERT LAWTON","WILLIAM TURNER","2010-03-09","2006-05-31","2010-12-30","Awarded","Distribution"
"4200246011","NNX06AC04G S05","BOSTON UNIVERSITY","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION & TO CHANGE","LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM","SUPRIYA CHAKRABARTI","CHARLES C. GOODRICH","2010-05-24","2006-05-24","2011-05-23","Awarded","Distribution"
"4200278805","NNX06AC05G S07","UNIVERSITY OF COLORADO - BOULDER","HQ","ADMINISTRATIVE - 2ND COST EXTENSION & TO CHANGE","LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM","CORA RANDALL","MADHULIKA GUHATHAKURTA","2010-10-14","2006-07-01","2010-12-31","Awarded","Distribution"
"4200354566","NNX06AC13G S05","HARVARD UNIVERSITY","GSFC","FUNDING - YEAR 5 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","PLANETARY AND GEOPHYSICS","SARAH STEWART-MUKHOPADHYAY","MICHAEL KELLEY","2010-08-30","2006-06-28","2011-06-27","Awarded","Distribution"
"4200244573","NNX06AC18G S05","UNIVERSITY OF MARYLAND","HQ","ADMINISTRATIVE - NO COST EXTENSION / ADMINISTRATIVE - T.O. CHANGE","LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY","GERALD SHARE","CHARLES C GOODRICH","2010-02-26","2006-05-24","2011-05-23","Awarded","Distribution"
"4200355083","NNX06AC30A S04","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","GSFC","FUNDING - YEAR 5 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","WATER-AND ENERGY-CYCLE PROGRAM","C. A. SCHLOSSER","MICHAEL JASINSKI","2010-08-19","2006-09-01","2011-08-31","Awarded","Distribution"
"4200251858","NNX06AC34G S04","CORNELL UNIVERSITY","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION","LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM","MARK PSIAKI","CHARLES C. GOODRICH","2010-04-15","2006-05-25","2011-05-24","Awarded","Distribution"
"4200357176","NNX06AC46G S04","CORNELL UNIVERSITY","HQ","FUNDING - YEAR 5 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","UNSOLICITED","JOSEPH  VEVERKA","MICHAEL KELLEY","2010-09-08","2006-06-22","2011-06-21","Awarded","Distribution"
"4200159592","NNX06AC48G S04","SMITHSONIAN ASTROPHYSICAL OBSERVATORY","GSFC","ADMINISTRATIVE - 4TH NO COST EXTENSION","FUSE GUEST INVESTIGATOR PROGRAM - CYCLE 7","ANDREA DUPREE","GEORGE SONNEBORN","2010-05-03","2006-06-06","2011-06-05","Awarded","Distribution"
"4200240982","NNX06AC60G S06","WILLIAM MARSH RICE UNIVERSITY","GSFC","ADMINISTRATIVE - 2ND NO COST EXTENSION","UNSOLICITED","PATRICIA REIFF","MELVYN GOLDSTEIN","2010-08-25","2006-06-09","2011-08-31","Awarded","Distribution"
"4200250701","NNX06AC67G S05","UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH","GSFC","ADMINISTRATIVE - NO COST EXTENSION","NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES","ANDREW HEYMSFIELD","MATHEW SCHWALLER","2010-07-09","2006-06-06","2011-06-05","Awarded","Distribution"
"4200245219","NNX06AC73G S04","UNIVERSITY OF NORTH DAKOTA","GSFC","ADMINISTRATIVE - 2ND NO COST EXTENSION","NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES","PAUL KUCERA","MATTHEW SCHWALLER","2010-06-15","2006-06-06","2011-05-31","Awarded","Distribution"
"4200349518","NNX06AC75G S05","COLORADO STATE UNIVERSITY","GSFC","FUNDING - INCREMENTAL YEAR 5 REVIEWED AND APPROVED FOR FUNDING","CARBON CYCLE SCIENCE","SCOTT DENNING","STEVEN PAWSON","2010-08-18","2006-06-23","2011-06-22","Awarded","Distribution"
"4200344679","NNX06AC76G S05","COLORADO STATE UNIVERSITY","GSFC","FUNDING - INCREMENTAL YEAR 5 REVIEWED AND APPROVED FOR FUNDING","SCIENCE MISSION DIRECTORATE'S EARTH-SUN SYSTEM DIVISION","DENIS O'BRIEN","STEVEN PAWSON","2010-07-08","2006-06-23","2011-06-22","Awarded","Distribution"
"4200342684","NNX06AC85A S09","SETI INSTITUTE","GSFC","FUNDING - YEAR 5 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","UNSOLICITED","MARK SHOWALTER","MICHAEL FLASAR","2010-05-28","2006-06-09","2011-06-08","Awarded","Distribution"
"4200349362","NNX06AC85A S10","SETI INSTITUTE","GSFC","FUNDING - AUGMENTATION","UNSOLICITED","MARK SHOWALTER","MICHAEL FLASAR","2010-07-15","2006-06-09","2011-06-08","Awarded","Distribution"
"4200303242","NNX06AC94G S06","AMERICAN GEOPHYSICAL UNION","HQ","ADMINISTRATIVE - NO COST EXTENSION","UNSOLICITED","HASSAN VIRJI","GARIK GUTMAN","2010-02-26","2006-06-15","2011-06-14","Awarded","Distribution"
"4200259932","NNX06AD12G S04","SPACE SCIENCE INSTITUTE","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION","OUTER PLANETS RESEARCH","HEIDI HAMMEL","CURT NIEBUR","2010-09-21","2006-10-01","2011-09-30","Awarded","Distribution"
"4200248691","NNX06AD16G S04","JOHNS HOPKINS UNIVERSITY","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION","OUTER PLANETS RESEARCH","CHARLES HIBBITTS","CURT NIEBUR","2010-05-20","2006-06-22","2011-06-21","Awarded","Distribution"
"4200224845","NNX06AD40G S03","REGENTS OF THE UNIVERSITY OF CALIFORNIA - SAN DIEGO","GSFC","ADMINISTRATIVE - 2ND NO COST","CRYOSPHERIC SCIENCES, OCEAN BIOLOGY, PHYSICAL OCEANOGRAPHY","HELEN FRICKER","THORSTEN MARKUS","2010-05-06","2006-07-01","2011-06-30","Awarded","Distribution"
"4200252437","NNX06AD55G S04","UNIVERSITY OF MIAMI","AFRC","ADMINISTRATIVE - 2ND NO COST EXTENSION","NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES","SHARANYA MAJUMDAR","MATHEW SCHWALLER","2010-07-20","2006-07-11","2011-07-31","Awarded","Distribution"
"4200276815","NNX06AD57G S03","COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK","GSFC","ADMINISTRATIVE - OTHER - (CHANGE POP END DATE OF GRANT)","UNSOLICITED","ARNOLD GORDON","DAVID LEVINE","2010-06-02","2006-07-10","2010-07-09","Awarded","Distribution"
"4200270354","NNX06AD67G S05","BROWN UNIVERSITY","HQ","ADMINISTRATIVE - NO COST EXTENSION","PLANETARY GEOLOGY AND GEOPHYSICS PROGRAM","REID COOPER","MICHAEL KELLEY","2010-05-18","2006-09-01","2010-08-31","Awarded","Distribution"
"4200311739","NNX06AD72G S05","MARINE BIOLOGICAL LABORATORY","HQ","ADMINISTRATIVE - 1ST NO COST EXTENSION","ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY PROGRAM","LYNN MARGULIS","MICHAEL NEW","2010-05-03","2006-09-15","2011-04-30","Awarded","Distribution"
"4200311739","NNX06AD72G S06","MARINE BIOLOGICAL LABORATORY","HQ","ADMINISTRATIVE - REDUCE POP","ASTROBIOLOGY: EXOBIOLOGY AND EVOLUTIONARY BIOLOGY PROGRAM","LYNN MARGULIS","MICHAEL NEW","2010-09-08","2006-09-15","2010-08-31","Awarded","Distribution"
"4200298199","NNX06AD74G S04","UNIVERSITY OF MIAMI","GSFC","ADMINISTRATIVE - 1ST NO COST EXTENSION","EARTH-SUN SYSTEM","BRIAN MAPES","MICHELE RIENECKER","2010-09-16","2006-10-01","2011-09-30","Awarded","Distribution"
"4200252809","NNX06AD87G S04","SPACE SCIENCE INSTITUTE","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION","MARS DATA ANALYSIS PROGRAM","WILLIAM FARRAND","ROBERT FOGEL","2010-04-01","2006-07-13","2011-07-12","Awarded","Distribution"
"4200273867/ 4200274238","NNX06AD95G S06","THE TRUSTEES OF PRINCETON UNIVERSITY (PRINCETON UNIVERSITY)","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION","UNSOLICITED","MICHAEL BENDER","PAULA BONTEMPI","2010-06-30","2006-07-13","2011-07-12","Awarded","Distribution"
"4200264584","NNX06AE03G S04","UNIVERSITY OF HAWAII","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION","MARS DATA ANALYSIS PROGRAM","VICTORIA HAMILTON","ROBERT FOGEL","2010-05-17","2006-07-13","2011-07-12","Awarded","Distribution"
"4200266975","NNX06AE05G S04","PLANETARY SCIENCE INSTITUTE","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION","MARS DATA ANALYSIS PROGRAM","JOSE PALMERO RODRIGUEZ","ROBERT FOGEL","2010-09-16","2006-11-01","2011-02-28","Awarded","Distribution"
"4200167723","NNX06AE40G S04","SMITHSONIAN ASTROPHYSICAL","GSFC","ADMINISTRATIVE - 2ND NO COST EXTENSION","XMM-NEWTON GUEST OBSERVER PROGRAM","TERRANCE GAETZ","STEVEN SNOWDEN","2010-05-27","2006-07-25","2011-07-24","Awarded","Distribution"
"4200247283","NNX06AE58G S04","UNIVERSITY OF CALIFORNIA - LOS ANGELES","HQ","ADMINISTRATIVE - NO COST EXTENSION","NEW INVESTIGATOR PROGRAM IN EARTH-SUN SYSTEM SCIENCE","YONGWEI SHENG","MING-YING WEI","2010-08-05","2006-08-01","2011-01-31","Awarded","Distribution"
"4200366590","NNX06AE70G S05","JOHNS HOPKINS UNIVERSITY","GSFC","CHEMISTRY-CLIMATE STUDIES USING GENERAL CIRCULATION MODELS","MODELING, ANALYSIS AND PREDICTION","DARRYN WAUGH","ANNE DOUGLASS","2010-12-08","2006-07-11","2011-07-10","Awarded","Distribution"
"4200341795","NNX06AE73A S02","RESEARCH SERVICES","GSFC","FUNDING - YEAR 3 & 4 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","UNSOLICITED","TOBIAS OWEN","GORDON BJORAKER","2010-05-20","2006-08-01","2010-07-31","Awarded","Distribution"
"4200341795","NNX06AE73A S03","UNIVERSITY OF HAWAII SYSTEMS","GSFC","CIRS PROPOSAL","UNSOLICITED","TOBIAS OWEN","GORDON L BJORAKER","2010-11-29","2006-08-01","2011-07-31","Awarded","Distribution"
"4200271598","NNX06AE84G S08","REGENTS OF THE UNIVERSITY OF MICHIGAN (UNIVERSITY OF MICHIGAN)","HQ","ADMINISTRATIVE - T.O. CHANGE","NORTH AMERICAN CARBON PROGRAM","ANNA MICHALAK","DIANE WICKLAND","2010-02-10","2006-09-01","2010-08-31","Awarded","Distribution"
"4200297120","NNX06AF14G S07","STEVENS INSTITUTE OF TECHNOLOGY (INC)","HQ","ADMINISTRATIVE - 1ST NO COST EXTENSION","SPACE GRANT AND EPSCOR PROGRAM","JOSEPH MILES","DIANE DETROYE","2010-08-09","2006-07-20","2011-08-31","Awarded","Distribution"
"4200249579","NNX06AF97H S04","UNIVERSITY OF UTAH","HQ","ADMINISTRATIVE - NO COST EXTENSION","EARTH SYSTEM SCIENCE FELLOWSHIP PROGRAM","RICHARD FORSTER","MING-YING WEI","2010-02-24","2006-09-01","2010-05-31","Awarded","Distribution"
"4200324733","NNX06AG04G S08","GEORGE MASON UNIVERSITY","GSFC","FUNDING - AUGMENTATION","ADVANCED INFORMATION SYSTEMS TECHNOLOGY","LIPING DI","JAMES B. BYRNES","2010-01-11","2006-09-05","2010-07-31","Awarded","Distribution"
"4200170859","NNX06AG42G S01","UNIVERSITY OF WISCONSIN - MADISON","GSFC","FUNDING - DEOBLIGATION","XMM-NEWTON GUEST OBSERVER PROGRAM","MARINA ORIO","STEVEN SNOWDEN","2010-04-16","2006-08-15","2010-04-15","Awarded","Distribution"
"4200259330","NNX06AG95G S04","SMITHSONIAN ASTROPHYSICAL OBSERVATORY","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION & TO CHANGE","LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM","MARI MIRALLES","CHARLES C. GOODRICH","2010-06-22","2006-08-17","2011-08-16","Awarded","Distribution"
"4200249575","NNX06AH34H S04","BROWN UNIVERSITY","HQ","ADMINISTRATIVE - NO COST EXTENSION","NASA EARTH AND SPACE SCIENCE FELLOWSHIP PROGRAM","JOHN MUSTARD","MING-YING WEI","2010-03-08","2006-09-01","2010-06-01","Awarded","Distribution"
"4200272404","NNX06AH37G S04","UNIVERSITY OF COLORADO - BOULDER","GSFC","ADMINISTRATIVE - 2ND NO COST EXTENSION & TO CHANGE","ICE CLOUD AND LAND ELEVATION SATELLITE (ICESAT) AND CRYOSAT","JOHN WAHR","THOMAS P WAGNER","2010-10-28","2006-12-01","2011-11-30","Awarded","Distribution"
"4200271652","NNX06AH40G S05","UNIVERSITY OF MARYLAND - COLLEGE PARK","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION","ICE CLOUD AND LAND ELEVATION SATELLITE (ICESAT) AND CRYOSAT","CHARON BIRKETT","THOMAS WAGNER","2010-09-09","2006-09-12","2010-12-31","Awarded","Distribution"
"4200296297","NNX06AH48G S06","SCRIPPS INSTITUTION OF OCEANOGRAPHY","HQ","ADMINISTRATIVE - NO COST EXTENSION","ICE CLOUD AND LAND ELEVATION SATELLITE (ICESAT) AND CRYOSAT","HELEN FRICKER","THOMAS WAGNER","2010-08-26","2006-09-12","2011-09-11","Awarded","Distribution"
"4200259702","NNX06AH52G S10","UNIVERSITY OF CALIFORNIA","HQ","ADMINISTRATIVE - NO COST EXTENSION","ORIGINS OF SOLAR SYSTEMS PROGRAM","GEOFFREY MARCY","PATRICIA BOYD","2010-03-05","2006-09-15","2010-12-14","Awarded","Distribution"
"4200272636","NNX06AH91G S04","IOWA STATE UNIVERSITY","HQ","ADMINISTRATIVE - 2ND NO COST EXTENSION & TO CHANGE","EARTH-SUN DIVISION","WILLIAM A. GALLUS","RICHARD S. ECKMAN","2010-09-15","2006-11-01","2011-10-31","Awarded","Distribution"
"4200313040","NNX06AI03G S06","UNIVERSITY OF WASHINGTON","GSFC","ADMINISTRATIVE - 1ST NO COST EXTENSION","UNSOLICITED","IAN JOUGHIN","NANCY MAYNARD","2010-08-19","2006-09-21","2011-09-30","Awarded","Distribution"
"4200178469","NNX06AI29H S01","UNIVERSITY OF COLORADO","HQ","ADMINISTRATIVE - NO COST EXTENSION / ADMINISTRATIVE - T.O. CHANGE","HELIOSEISMIC PROBING OF THE NEAR-SURFACE SHEAR LAYER USING REFINED TIME-DISTANCE APPROACHES","JURI TOOMRE","LINDA RODGERS","2010-02-05","2006-09-25","2010-09-24","Awarded","Distribution"
"4200181146","NNX07AB09A S05","MISSISSIPPI STATE UNIVERSITY","SSC","ADMINISTRATIVE - P.I. CHANGE","EARMARK","ROBERT J. MOORHEAD","RODNEY MCKELLIP","2010-03-05","2007-01-10","2010-06-30","Awarded","Distribution"
"4200181146","NNX07AB09A S06","MISSISSIPPI STATE UNIVERSITY","SSC","ADMINISTRATIVE - ADMINISTRATIVE - 5TH NO COST EXTENSION & REVISED BUDGET","EARMARK","ROBERT J. MOORHEAD","RODNEY MCKELLIP","2010-04-08","2007-01-10","2010-12-31","Awarded","Distribution"
"4200249976","NNX07AB20G S04","UNIVERSITY OF NEW HAMPSHIRE","HQ","ADMINISTRATIVE - P.I. CHANGE","OCEAN BIOLOGY AND BIOGEOCHEMISTRY","HUI FENG","PAULA BONTEMPI","2010-04-16","2006-09-25","2010-09-24","Awarded","Distribution"
"4200237392","NNX07AB21G S04","THE AEROSPACE CORPORATION","GSFC","ADMINISTRATIVE - 3RD NO COST EXTENSION & NEW END DATE30 SEP 2008","UNSOLICITED","BERNIE BLAKE","JOHN SIGWARTH","2010-09-21","2006-10-01","2011-03-31","Awarded","Distribution"
"4200338427","NNX07AB27A S06","UNIVERSITY OF FLORIDA","LaRC","FUNDING - EPO AUGMENTATION","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","MARK SHEPLAK","CARL GERHOLD","2010-04-29","2006-12-01","2010-11-30","Awarded","Distribution"
"4200329565","NNX07AB33A S07","YALE UNIVERSITY","GRC","FUNDING - YEAR 5 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","UNSOLICITED","MARSHALL LONG","DENNIS STOCKER","2010-02-10","2006-10-01","2011-09-30","Awarded","Distribution"
"4200281601","NNX07AB34A S03","PENNSYLVANIA STATE UNIVERSITY","GRC","ADMINISTRATIVE - NO COST EXTENSION","FUNDAMENTAL AERONAUTICS PROGRAM","DR. ROBERT KUNZ","ROBERT HANDSCHUH","2010-01-04","2007-01-01","2010-12-31","Awarded","Distribution"
"4200329563","NNX07AB37A S06","UNIVERSITY OF HAWAII","GRC","FUNDING - YEAR 5 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","UNSOLICITED","BEEI-HUAN CHAO","DENNIS STOCKER","2010-02-10","2006-10-01","2011-09-30","Awarded","Distribution"
"4200247400","NNX07AB38A S03","UNIVERSITY OF CINCINNATI","GRC","ADMINISTRATIVE - 1ST NO COST EXTENSION","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","EPHRAIM GUTMARK","JAMES BRIDGES","2010-04-21","2007-01-16","2010-08-31","Awarded","Distribution"
"4200294391","NNX07AB39G S05","UNIVERSITY OF CALIFORNIA - DAVIS","GRC","FLAME EXTINGUISHMENT IN MICROGRAVITY","UNSOLICITED","BENJAMIN D. SHAW","DANIEL L DIETRICH","2010-11-10","2006-10-17","2011-10-16","Awarded","Distribution"
"4200247401","NNX07AB40A S04","PENNSYLVANIA STATE UNIVERSITY","GRC","ADMINISTRATIVE - 3RD NO COST EXTENSION","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","DANIEL HAWORTH","JEFFREY MODER","2010-09-02","2006-12-01","2011-05-31","Awarded","Distribution"
"4200274622","NNX07AB44A S08","GEORGIA TECH APPLIED RESEARCH CORPORATION","LaRC","ADMINISTRATIVE - 2ND NO COST EXTENSION","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","ROBERT ENGLAR","WILLIAM MILHOLEN","2010-06-04","2007-01-01","2010-09-30","Awarded","Distribution"
"4200324726","NNX07AB49G S05","THE HISTORY OF SCIENCE SOCIETY","HQ","FUNDING - YEAR 4 REVIEWED AND APPROVED FOR FUNDING","UNSOLICITED","ROBERT J. MALONE","STEPHEN J. GARBER","2010-01-12","2007-02-02","2012-02-01","Awarded","Distribution"
"4200254636","NNX07AB50A S04","UNIVERSITY OF VIRGINIA","LaRC","ADMINISTRATIVE - NO COST EXTENSION","AVIATION SAFETY PROGRAM: AGING AIRCRAFT & DURABILITY PROJECT","ROBERT KELLY","STEPHEN SMITH","2010-07-15","2007-01-01","2010-12-31","Awarded","Distribution"
"4200329566","NNX07AB55A S05","UNIVERSITY OF CALIFORNIA - IRVINE","GRC","FUNDING - YEAR 5 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","PHYSICAL SCIENCE GROUND-BASED RESEARCH PROGRAM","DEREK DUNN-RANKIN","DENNIS STOCKER","2010-03-10","2006-10-01","2011-09-30","Awarded","Distribution"
"4200324790","NNX07AB62G S08","HAMPTON UNIVERSITY","GSFC","FUNDING - INCREMENTAL YEAR 4 REVIEWED AND APPROVED FOR FUNDING","HELIOPHYSICS MO & DA PROGRAM","JAMES RUSSELL","RICHARD GOLDBERG","2010-01-12","2007-01-01","2010-12-31","Awarded","Distribution"
"4200328312","NNX07AB62G S09","HAMPTON UNIVERSITY","GSFC","FUNDING - INCREMENTAL YEAR 4 REVIEWED AND APPROVED FOR FUNDING","HELIOPHYSICS MO & DA PROGRAM","JAMES RUSSELL","RICHARD GOLDBERG","2010-03-03","2007-01-01","2010-12-31","Awarded","Distribution"
"4200355425","NNX07AB62G S10","HAMPTON UNIVERSITY","GSFC","FUNDING - YEAR 4 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","HELIOPHYSICS MO & DA PROGRAM","JAMES RUSSELL","RICHARD GOLDBERG","2010-08-27","2007-01-01","2010-12-31","Awarded","Distribution"
"4200362918","NNX07AB62G S11","HAMPTON UNIVERSITY","GSFC","HAMPTON UNIVERSITY PHASE E TIMED PROPOSAL FOR FY07 - FY10","HELIOPHYSICS MO & DA PROGRAM","JAMES RUSSELL","RICHARD A GOLDBERG","2010-12-07","2007-01-01","2010-12-31","Awarded","Distribution"
"4200329319","NNX07AB68G S09","REGENTS OF THE UNIVERSITY OF COLORADO","GSFC","FUNDING - INCREMENTAL YEAR 4 REVIEWED AND APPROVED FOR FUNDING","MISSION OPERATIONS AND DATA ANALYSIS PROGRAM","THOMAS WOODS","RICHARD GOLDBERG","2010-02-08","2007-01-01","2010-12-31","Awarded","Distribution"
"4200222120","NNX07AB70G S04","GEORGE MASON UNIVERSITY","HQ","ADMINISTRATIVE - OTHER - (NEW POP END DATE)","VIRTUAL OBSERVATORIES FOR SOLAR AND SPACE PHYSICS DATA PROGRAM","ROBERT WEIGEL","JEFFREY HAYES","2010-07-23","2006-12-01","2010-08-31","Awarded","Distribution"
"4200301948","NNX07AB73A S05","UNIVERSITY OF ARIZONA","LaRC","FUNDING - DEOBLIGATION","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","ISRAEL WYGNANSKI","ANTHONY WASHBURN","2010-01-29","2007-01-01","2010-05-31","Awarded","Distribution"
"4200324862","NNX07AB76G S08","UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH","GSFC","FUNDING - YEAR 2 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING & FUNDING - INCREMENTAL YEAR 3 REVIEWED AND APPROVED FOR FUNDING","MISSION OPERATIONS AND DATA ANALYSIS PROGRAM","QIAN WU","JOHN BRINTON","2010-01-22","2007-01-01","2010-12-31","Awarded","Distribution"
"4200324862","NNX07AB76G S09","UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH","GSFC","ADMINISTRATIVE - OTHER - (DECREASE AWARD HISTORY-GR","MISSION OPERATIONS AND DATA ANALYSIS PROGRAM","QIAN WU","JOHN C BRINTON","2010-11-18","2007-01-01","2010-12-31","Awarded","Distribution"
"4200254325","NNX07AB83A S04","UNIVERSITY OF RHODE ISLAND","GRC","ADMINISTRATIVE - NO COST EXTENSION","AVIATION SAFETY PROGRAM: AGING AIRCRAFT AND DURABILITY PROJECT","OTTO GREGORY","GUSTAVE FRALICK","2010-01-04","2007-01-01","2010-12-31","Awarded","Distribution"
"4200254325","NNX07AB83A S05","UNIVERSITY OF RHODE ISLAND","GRC","SEMI-CONDUCTIVE OXIDES FOR HIGH-TEMPERATURE THIN FILM SENSORS APPLICATIONS","AVIATION SAFETY PROGRAM: AGING AIRCRAFT AND DURABILITY PROJECT","OTTO GREGORY","GUSTAVE C FRALICK","2010-11-26","2007-01-01","2011-06-01","Awarded","Distribution"
"4200333345","NNX07AB90A S04","STANFORD UNIVERSITY","GRC","FUNDING - YEAR 4 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","HEINZ PITSCH","LENNART HULTGREN","2010-03-16","2007-01-16","2012-01-15","Awarded","Distribution"
"4200329877","NNX07AB92A S03","STANFORD UNIVERSITY","GRC","FUNDING - YEAR 4 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","HEINZ PITSCH","NAN-SUEY LIU","2010-02-11","2007-01-16","2012-01-15","Awarded","Distribution"
"4200329880","NNX07AB93A S05","UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION","GRC","FUNDING - YEAR 3 FULLY FUNDED REVIEWED AND APPROVED FOR FUNDING","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","BURTRON DAVIS","JENNIFER KLETTLINGER","2010-02-16","2007-01-17","2010-07-16","Awarded","Distribution"
"4200334913","NNX07AB93A S06","UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION","GRC","FUNDING - CONTINUATION","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","BURTRON DAVIS","JENNIFER KLETTLINGER","2010-04-05","2007-01-17","2010-10-15","Awarded","Distribution"
"4200334913","NNX07AB93A S07","UNIVERSITY OF KENTUCKY","GRC","ADMINISTRATIVE - OTHER - (CHANGE IN POP END DATE)","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","BURTRON DAVIS","JENNIFER KLETTLINGER","2010-09-24","2007-01-17","2011-04-15","Awarded","Distribution"
"4200361082","NNX07AB93A S08","UNIVERSITY OF KENTUCKY","GRC","BASIC STUDIES FOR THE PRODUCTION AND UPGRADING OF FISCHER-TROPSCH SYNTHESIS PRODUCTS TO FUELS","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","BURTRON DAVIS","JENNIFER L KLETTLINGER","2010-11-22","2007-01-17","2011-04-15","Awarded","Distribution"
"4200361082","NNX07AB93A S09","UNIVERSITY OF KENTUCKY","GRC","BASIC STUDIES FOR THE PRODUCTION AND UPGRADING OF FISCHER-TROPSCH SYNTHESIS PRODUCTS TO FUELS","FUNDAMENTAL AERONAUTICS PROGRAM: SUBSONIC FIXED WING PROJECT","BURTRON DAVIS","JENNIFER L KLETTLINGER","2010-12-17","2007-01-17","2011-04-15","Awarded","Distribution"
"4200323451","NNX07AB99G S03","UNIVERSITY OF MICHIGAN","HQ","FUNDING - YEAR 4 REVIEWED AND APPROVED FOR FUNDING","LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM","THOMAS ZURBUCHEN","MADHULIKA GUHATHAKURTA","2010-01-08","2006-12-01","2011-11-30","Awarded","Distribution"
"4200258864","NNX07AC09A S03","SETI INSTITUTE","ARC","ADMINISTRATIVE - NO COST EXTENSION","ASTROBIOLOGY SCIENCE AND TECHNOLOGY INSTRUMENT DEVELOPMENT PROGRAM","MOHIUDDIN KABIR","CHAD PAAVOLA","2010-01-15","2007-01-19","2011-01-18","Awarded","Distribution"
