Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
"4200666474","80NSSC17K0015 P00001","UNIVERSITY OF MICHIGAN - ANN ARBOR","HQ","OUTFLOW AND GEOSPACE: IMPACT AND FEEDBACK OF HEAVY IONS IN THE MAGNETOSPHERE","HELIOPHYSICS GRAND CHALLENGES RESEARCH","Michael Liemohn","Ramona Kessel","2018-07-18","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200661008","80NSSC17K0016 P00001","NEW JERSEY INSTITUTE OF TECHNOLOGY","HQ","DATA-CONSTRAINED, DATA-DRIVEN AND LABORATORY-TESTED MHD SIMULATIONS TO UNDERSTAND THE SUCCESSFUL AND FAILED SOLAR ERUPTIONS","HELIOPHYSICS GRAND CHALLENGES RESEARCH","Haimin Wang","Guan Le","2018-05-07","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200669583","80NSSC17K0016 P00002","NEW JERSEY INSTITUTE OF TECHNOLOGY","HQ","DATA-CONSTRAINED, DATA-DRIVEN AND LABORATORY-TESTED MHD SIMULATIONS TO UNDERSTAND THE SUCCESSFUL AND FAILED SOLAR ERUPTIONS","HELIOPHYSICS GRAND CHALLENGES RESEARCH","Haimin Wang","Guan Le","2018-07-11","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0016 P00003","NEW JERSEY INSTITUTE OF TECHNOLOGY","HQ","DATA-CONSTRAINED, DATA-DRIVEN AND LABORATORY-TESTED MHD SIMULATIONS TO UNDERSTAND THE SUCCESSFUL AND FAILED SOLAR ERUPTIONS","HELIOPHYSICS GRAND CHALLENGES RESEARCH","Haimin Wang","Guan Le","2018-09-19","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200672979","80NSSC17K0017 P00002","UNIVERSITY OF COLORADO - BOULDER","HQ","THE INTERACTION OF MASS MOVEMENTS WITH NATURAL HAZARDS UNDER CHANGING HYDROLOGIC CONDITIONS","INTERDISCIPLINARY SCIENCE","KRISTY TIAMPO","Gerald Bawden","2018-08-15","2017-06-22","2021-06-21","Approved/ Awarded","Distribution"
"4200646360","80NSSC17K0017 S001","UNIVERSITY OF COLORADO - BOULDER","HQ","THE INTERACTION OF MASS MOVEMENTS WITH NATURAL HAZARDS UNDER CHANGING HYDROLOGIC CONDITIONS","INTERDISCIPLINARY SCIENCE","KRISTY TIAMPO","Gerald Bawden","2018-01-29","2017-06-22","2021-06-21","Approved/ Awarded","Distribution"
"4200656127","80NSSC17K0021 P00005","UNIVERSITY OF FLORIDA","JSC","BED REST COMBINED WITH 0.5% CO2 AS A SPACEFLIGHT ANALOG TO STUDY NEUROCOGNITIVE CHANGES: EXTENT, LONGEVITY, AND NEURAL BASES","BEHAVIORAL HEALTH & PERFORMANCE AND HUMAN HEALTH COUNTERMEASURES  TOPICS","RACHEL SEIDLER","Diana Risin","2018-03-09","2017-06-29","2019-06-28","Approved/ Awarded","Distribution"
"4200663142","80NSSC17K0021 P00006","UNIVERSITY OF FLORIDA","JSC","BED REST COMBINED WITH 0.5% CO2 AS A SPACEFLIGHT ANALOG TO STUDY NEUROCOGNITIVE CHANGES: EXTENT, LONGEVITY, AND NEURAL BASES","BEHAVIORAL HEALTH & PERFORMANCE AND HUMAN HEALTH COUNTERMEASURES  TOPICS","RACHEL SEIDLER","Diana Risin","2018-06-18","2017-06-29","2019-06-28","Approved/ Awarded","Distribution"
"4200675294","80NSSC17K0021 P00007","UNIVERSITY OF FLORIDA","JSC","BED REST COMBINED WITH 0.5% CO2 AS A SPACEFLIGHT ANALOG TO STUDY NEUROCOGNITIVE CHANGES: EXTENT, LONGEVITY, AND NEURAL BASES","BEHAVIORAL HEALTH & PERFORMANCE AND HUMAN HEALTH COUNTERMEASURES  TOPICS","RACHEL SEIDLER","Diana Risin","2018-08-28","2017-06-29","2019-06-28","Approved/ Awarded","Distribution"
"4200652152","80NSSC17K0021 S004","University of Florida-Gainsville(Division of Sponsored Research)","JSC","BED REST COMBINED WITH 0.5% CO2 AS A SPACEFLIGHT ANALOG TO STUDY NEUROCOGNITIVE CHANGES: EXTENT, LONGEVITY, AND NEURAL BASES","BEHAVIORAL HEALTH & PERFORMANCE AND HUMAN HEALTH COUNTERMEASURES  TOPICS","RACHEL SEIDLER","Diana Risin","2018-02-06","2017-06-29","2019-06-28","Approved/ Awarded","Distribution"
"4200672978","80NSSC17K0022 P00002","SOUTHERN METHODIST UNIVERSITY","HQ","DEVELOPMENT OF AN INCORPORATED PLATFORM TO CHARACTERIZE HYDROLOGY-DRIVEN LANDSLIDE HAZARDS IN NORTHWESTERN US","INTERDISCIPLINARY SCIENCE","ZHONG LU","Gerald Bawden","2018-08-17","2017-06-12","2020-06-11","Approved/ Awarded","Distribution"
"4200682841","80NSSC17K0022 P00003","SOUTHERN METHODIST UNIVERSITY","HQ","DEVELOPMENT OF AN INCORPORATED PLATFORM TO CHARACTERIZE HYDROLOGY-DRIVEN LANDSLIDE HAZARDS IN NORTHWESTERN US","INTERDISCIPLINARY SCIENCE","ZHONG LU","Gerald Bawden","2018-12-27","2017-06-12","2020-06-11","Approved/ Awarded","Distribution"
"4200646372","80NSSC17K0022 S01","Southern Methodist University","HQ","DEVELOPMENT OF AN INCORPORATED PLATFORM TO CHARACTERIZE HYDROLOGY-DRIVEN LANDSLIDE HAZARDS IN NORTHWESTERN US","INTERDISCIPLINARY SCIENCE","ZHONG LU","Gerald Bawden","2018-01-08","2017-06-12","2020-06-11","Approved/ Awarded","Distribution"
"4200680865","80NSSC17K0024 P00004","STANFORD UNIVERSITY","HQ","INTRA-BINARY SHOCK EMISSION IN THE BLACK WIDOW POPULATION","ASTROPHYSICS DATA ANALYSIS","ROGER ROMANI","DOUGLAS HUDGINS","2018-10-30","2017-06-12","2020-06-11","Approved/ Awarded","Distribution"
"4200664147","80NSSC17K0024 S003","STANFORD UNIVERSITY","HQ","INTRA-BINARY SHOCK EMISSION IN THE BLACK WIDOW POPULATION","ASTROPHYSICS DATA ANALYSIS","ROGER ROMANI","DOUGLAS HUDGINS","2018-06-11","2017-06-12","2020-06-11","Approved/ Awarded","Distribution"
"4200673394","80NSSC17K0025 P00001","CALIFORNIA INSTITUTE OF TECHNOLOGY","HQ","GENESIS SAMPLES: ANALYSIS AND TECHNICAL ENABLING","LABORATORY ANALYSIS OF RETURNED SAMPLES","DONALD BURNETT","JEFFREY GROSSMAN","2018-08-21","2017-09-01","2020-08-31","Approved/ Awarded","Distribution"
"4200672758","80NSSC17K0026 P00002","CALIFORNIA INSTITUTE OF TECHNOLOGY","HQ","STAR, DISK, AND PLANET PHENOMENA AT <10 MILLION YEAR AGES WITH K2","ASTROPHYSICS DATA ANALYSIS","Lynne Hillenbrand","DOUGLAS HUDGINS","2018-08-21","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200680867","80NSSC17K0026 P00003","CALIFORNIA INSTITUTE OF TECHNOLOGY","HQ","STAR, DISK, AND PLANET PHENOMENA AT <10 MILLION YEAR AGES WITH K2","ASTROPHYSICS DATA ANALYSIS","Lynne Hillenbrand","DOUGLAS HUDGINS","2018-10-26","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200672981","80NSSC17K0028 P00002","UNIVERSITY OF MIAMI - KEY BISCAYNE","HQ","RAINFALL-TRIGGERED VOLCANIC ERUPTIONS","INTERDISCIPLINARY SCIENCE","FALK AMELUNG","Gerald Bawden","2018-08-17","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200682408","80NSSC17K0028 P00003","UNIVERSITY OF MIAMI - KEY BISCAYNE","HQ","RAINFALL-TRIGGERED VOLCANIC ERUPTIONS","INTERDISCIPLINARY SCIENCE","FALK AMELUNG","Gerald Bawden","2018-11-09","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200665410","80NSSC17K0030 S002","UNIVERSITY OF DENVER","HQ","EVOLUTION OF A MULTI-FUNCTIONAL ADHESION MODULE NECESSARY FOR COMPLEX MULTICELLULARITY","EXOBIOLOGY","SCOTT NICHOLS","MICHAEL NEW","2018-06-22","2017-07-05","2020-07-04","Approved/ Awarded","Distribution"
"4200665586","80NSSC17K0031 P00001","UNIVERSITY OF CALIFORNIA - SANTA BARBARA","HQ","RESURRECTING RNA POLYMERASE RIBOZYMES FROM THE RIBOSOME","EXOBIOLOGY","LUC JAEGER","MICHAEL NEW","2018-06-11","2017-04-03","2020-04-02","Approved/ Awarded","Distribution"
"4200673379","80NSSC17K0031 P00002","University of California-Santa Barbara","HQ","RESURRECTING RNA POLYMERASE RIBOZYMES FROM THE RIBOSOME","EXOBIOLOGY","LUC JAEGER","MICHAEL NEW","2018-08-15","2017-04-03","2020-04-02","Approved/ Awarded","Distribution"
"4200677790","80NSSC17K0031 P00003","University of California-Santa Barbara","HQ","RESURRECTING RNA POLYMERASE RIBOZYMES FROM THE RIBOSOME","EXOBIOLOGY","LUC JAEGER","MICHAEL NEW","2018-09-17","2017-04-03","2020-04-02","Approved/ Awarded","Distribution"
"4200664858","80NSSC17K0032 P00001","UNIVERSITY OF CALIFORNIA - BERKELEY","HQ","CURIE: CUBESAT RADIO INTERFEROMETRY EXPERIMENT","HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE","DAVID SUNDKVIST","John Moses","2018-06-11","2017-07-05","2021-07-04","Approved/ Awarded","Distribution"
"4200677226","80NSSC17K0033 P00001","TEMPLE UNIVERSITY","HQ","DNA REPAIR UNDER EXTREME CONDITIONS - EXTENDED STUDIES","EXOBIOLOGY","ROBERT STANLEY","Lindsay Hays","2018-09-13","2017-09-01","2021-08-31","Approved/ Awarded","Distribution"
"4200665409","80NSSC17K0034 P00002","PENNSYLVANIA STATE UNIVERSITY","HQ","PRE-CELLULAR COMPARTMENTALIZATION FOR RNA SYNTHESIS, STRUCTURE, AND FUNCTION","EXOBIOLOGY","CHRISTINE KEATING","MICHAEL NEW","2018-06-25","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0035 P00001","J CRAIG VENTER INSTITUTE, INC.","KSC","VIRULENCE AND DRUG RESISTANCE OF BURKHOLDERIA SPECIES ISOLATED FROM ISS POTABLE WATER SYSTEMS","APPENDIX B: RESEARCH OPPORTUNITIES FOR POST-DOCTORAL FELLOWSHIPS IN SPACE BIOLOGY TO STUDY THE MICROBIOME OF THE ISS AS A BUILT ENVIRONMENT: USING ISS AS A MICROBIOLOGICAL OBSERVATORY","Christopher Dupont","Howard Levine","2018-05-15","2017-06-06","2019-06-05","Approved/ Awarded","Distribution"
"4200678623","80NSSC17K0035 P00002","J CRAIG VENTER INSTITUTE, INC.","KSC","VIRULENCE AND DRUG RESISTANCE OF BURKHOLDERIA SPECIES ISOLATED FROM ISS POTABLE WATER SYSTEMS","APPENDIX B: RESEARCH OPPORTUNITIES FOR POST-DOCTORAL FELLOWSHIPS IN SPACE BIOLOGY TO STUDY THE MICROBIOME OF THE ISS AS A BUILT ENVIRONMENT: USING ISS AS A MICROBIOLOGICAL OBSERVATORY","CHRISTOPHER DUPONT","Howard Levine","2018-09-22","2017-06-06","2019-06-05","Approved/ Awarded","Distribution"
"4200653068","80NSSC17K0036 P00001","UNIVERSITY OF COLORADO - BOULDER","MSFC","CHARACTERIZATION OF BIOFILM FORMATION, GROWTH, AND GENE EXPRESSION ON DIFFERENT MATERIALS AND ENVIRONMENTAL CONDITIONS IN MICROGRAVITY","RESEARCH OPPORTUNITIES IN MATERIALS SCIENCE - MATERIALSLAB OPEN SCIENCE CAMPAIGNS FOR EXPERIMENTS ON THE INTERNATIONAL SPACE STATION","LUIS ZEA","Jan Rogers","2018-02-06","2017-01-03","2021-01-02","Approved/ Awarded","Distribution"
"4200664486","80NSSC17K0036 P00002","UNIVERSITY OF COLORADO - BOULDER","MSFC","CHARACTERIZATION OF BIOFILM FORMATION, GROWTH, AND GENE EXPRESSION ON DIFFERENT MATERIALS AND ENVIRONMENTAL CONDITIONS IN MICROGRAVITY","RESEARCH OPPORTUNITIES IN MATERIALS SCIENCE - MATERIALSLAB OPEN SCIENCE CAMPAIGNS FOR EXPERIMENTS ON THE INTERNATIONAL SPACE STATION","LUIS ZEA","Jan Rogers","2018-06-01","2017-01-03","2020-01-02","Approved/ Awarded","Distribution"
"4200681489","80NSSC17K0036 P00003","UNIVERSITY OF COLORADO - BOULDER","MSFC","CHARACTERIZATION OF BIOFILM FORMATION, GROWTH, AND GENE EXPRESSION ON DIFFERENT MATERIALS AND ENVIRONMENTAL CONDITIONS IN MICROGRAVITY","RESEARCH OPPORTUNITIES IN MATERIALS SCIENCE - MATERIALSLAB OPEN SCIENCE CAMPAIGNS FOR EXPERIMENTS ON THE INTERNATIONAL SPACE STATION","LUIS ZEA","Jan Rogers","2018-10-30","2017-01-03","2020-01-02","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0038 P00001","THE AEROSPACE CORPORATION","GSFC","TOMEX PLUS: TURBULENT OXYGEN MIXING EXPERIMENT PLUS","HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE","JAMES CLEMMONS","JULIE BLOXOM","2018-03-19","2017-07-05","2020-07-04","Approved/ Awarded","Distribution"
"4200666847","80NSSC17K0038 P00002","THE AEROSPACE CORPORATION","GSFC","TOMEX PLUS: TURBULENT OXYGEN MIXING EXPERIMENT PLUS","HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE","JAMES CLEMMONS","JULIE BLOXOM","2018-06-21","2017-07-05","2020-07-04","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0039 P00001","UNIVERSITY OF NOTRE DAME","HQ","AUGMENTATION REQUEST TO NASA EARLY CAREER FELLOWSHIP: COMPLETING THE ILOCATER SPECTROGRAPH","UNSOLICITED","JUSTIN CREPP","Stephen A Rinehart","2018-09-07","2017-06-01","2018-09-30","Approved/ Awarded","Distribution"
"4200648524","80NSSC17K0040 S001","ARIZONA OPTICAL SYSTEMS","GSFC","COSMIC EVOLUTION THROUGH UV SPECTROSCOPY (CETUS)","UNSOLICITED","MARTIN VALENTE","WILLIAM DANCHI","2018-01-08","2017-07-28","2019-01-27","Approved/ Awarded","Distribution"
"4200648523","80NSSC17K0041 S001","ORBITAL ATK SPACE SYSTEMS INC.","GSFC","COSMIC EVOLUTION THROUGH UV SPECTROSCOPY (CETUS)","UNSOLICITED","KELLY DODSON","WILLIAM DANCHI","2018-01-03","2017-06-23","2018-12-31","Approved/ Awarded","Distribution"
"4200653320","80NSSC17K0043 P00001","University of Florida-Gainsville(Division of Sponsored Research)","JSC","CHARACTERIZATION OF FRAGMENTS RESULTING FROM THE DEBRISAT/DEBRISLV HYPER-VELOCITY IMPACT EXPERIMENT","UNSOLICITED","NORMAN FITZ-COY","Jer Chyi Liou","2018-02-08","2017-07-01","2022-06-30","Approved/ Awarded","Distribution"
"4200663625","80NSSC17K0043 P00002","UNIVERSITY OF FLORIDA - GAINSVILLE","JSC","CHARACTERIZATION OF FRAGMENTS RESULTING FROM THE DEBRISAT/DEBRISLV HYPER-VELOCITY IMPACT EXPERIMENT","UNSOLICITED","NORMAN FITZ-COY","Jer Chyi Liou","2018-06-07","2017-07-01","2022-06-30","Approved/ Awarded","Distribution"
"4200676726","80NSSC17K0043 P00003","UNIVERSITY OF FLORIDA - GAINSVILLE","JSC","CHARACTERIZATION OF FRAGMENTS RESULTING FROM THE DEBRISAT/DEBRISLV HYPER-VELOCITY IMPACT EXPERIMENT","UNSOLICITED","NORMAN FITZ-COY","Jer Chyi Liou","2018-09-05","2017-07-01","2022-06-30","Approved/ Awarded","Distribution"
"4200664860","80NSSC17K0044 P00003","THE AEROSPACE CORPORATION","HQ","LOW-LATITUDE IONOSPHERE/THERMOSPHERE ENHANCEMENTS IN DENSITY (LLITED) CUBESAT MISSION","HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE","Rebecca Bishop","John Moses","2018-06-11","2017-05-22","2020-05-21","Approved/ Awarded","Distribution"
"4200652360","80NSSC17K0044 S001","Aerospace Corporation, The","HQ","LOW-LATITUDE IONOSPHERE/THERMOSPHERE ENHANCEMENTS IN DENSITY (LLITED) CUBESAT MISSION","HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE","REBECCA BISHOP","John Moses","2018-02-08","2017-05-22","2020-05-21","Approved/ Awarded","Distribution"
"4200661032","80NSSC17K0044 S002","THE AEROSPACE CORPORATION","HQ","LOW-LATITUDE IONOSPHERE/THERMOSPHERE ENHANCEMENTS IN DENSITY (LLITED) CUBESAT MISSION","HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE","Rebecca Bishop","John Moses","2018-05-04","2017-05-22","2020-05-21","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0046 P00001","UNIVERSITY OF MARYLAND - COLLEGE PARK","GSFC","DISTURBANCE, GROWTH, AND RECOVERY OF BOREAL FORESTS SPANNING THE SATELLITE ERA: 3D STRUCTURE, SITE INDEX, AND ECOCYSTEM CARBON FLUX WITH CHANGING CLIMATE","CARBON CYCLE SCIENCE","JOSEPH SEXTON","Christopher Rudasill-neigh","2018-06-08","2017-07-03","2020-07-02","Approved/ Awarded","Distribution"
"4200664516","80NSSC17K0046 P00002","UNIVERSITY OF MARYLAND - COLLEGE PARK","GSFC","DISTURBANCE, GROWTH, AND RECOVERY OF BOREAL FORESTS SPANNING THE SATELLITE ERA: 3D STRUCTURE, SITE INDEX, AND ECOCYSTEM CARBON FLUX WITH CHANGING CLIMATE","CARBON CYCLE SCIENCE","JOSEPH SEXTON","Christopher Rudasill-neigh","2018-06-08","2017-07-03","2020-07-02","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0048 P00001","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","GSFC","HIGH-CADENCE XRT MONITORING OF ULTRALUMINOUS X-RAY SOURCES TO SEARCH FOR ORBITAL PERIODS","SWIFT GUEST INVESTIGATOR - CYCLE 12","DHEERAJ PASHAM","Stephen Cenko","2018-06-15","2017-06-28","2019-06-27","Approved/ Awarded","Distribution"
"4200666456","80NSSC17K0049 S003","UNIVERSITY OF SAN DIEGO - SCRIPPS","HQ","MERGING SATELLITE AND NUMERICAL MODEL DATA IN THE CALIFORNIA CURRENT TO CREATE CONTINUOUS IMAGERY AND FORECASTS OF HARMFUL ALGAL BLOOMS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2012","CLARISSA ANDERSON","WILLIAM TURNER","2018-06-18","2017-08-03","2019-08-02","Approved/ Awarded","Distribution"
"4200669412","80NSSC17K0050 P00002","UNIVERSITY OF WISCONSIN","HQ","THE STELLAR STRUCTURE OF THE MILKY WAY: MAPPING THE NON-AXISYMMETRIC STRUCTURE OF THE BULGE, DISK, AND BAR(S)","ASTROPHYSICS DATA ANALYSIS","ROBERT BENJAMIN","DOUGLAS HUDGINS","2018-07-26","2017-06-26","2020-06-25","Approved/ Awarded","Distribution"
"4200680860","80NSSC17K0050 P00003","UNIVERSITY OF WISCONSIN","HQ","THE STELLAR STRUCTURE OF THE MILKY WAY: MAPPING THE NON-AXISYMMETRIC STRUCTURE OF THE BULGE, DISK, AND BAR(S)","ASTROPHYSICS DATA ANALYSIS","ROBERT BENJAMIN","DOUGLAS HUDGINS","2018-10-26","2017-06-26","2020-06-25","Approved/ Awarded","Distribution"
"4200643510","80NSSC17K0051 P00002","NEW MEXICO STATE UNIVERSTIY","HQ","SUPPORTING PASTORALIST COMMUNITIES IN WEST AFRICA THROUGH REMOTE SENSING OF RANGELAND FORAGE PRODUCTION, VEGETATION, STRUCTURE, FORAGE PRODUCTION, AND LONG-TERM TREND ANALYSIS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2015","Niall Hanan","Nancy Searby","2018-02-07","2017-07-12","2020-07-11","Approved/ Awarded","Distribution"
"4200670352","80NSSC17K0051 P00003","NEW MEXICO STATE UNIVERSTIY","HQ","SUPPORTING PASTORALIST COMMUNITIES IN WEST AFRICA THROUGH REMOTE SENSING OF RANGELAND FORAGE PRODUCTION, VEGETATION, STRUCTURE, FORAGE PRODUCTION, AND LONG-TERM TREND ANALYSIS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2015","Niall Hanan","Nancy Searby","2018-07-24","2017-07-12","2020-07-11","Approved/ Awarded","Distribution"
"4200681292","80NSSC17K0051 P00004","NEW MEXICO STATE UNIVERSTIY","HQ","SUPPORTING PASTORALIST COMMUNITIES IN WEST AFRICA THROUGH REMOTE SENSING OF RANGELAND FORAGE PRODUCTION, VEGETATION, STRUCTURE, FORAGE PRODUCTION, AND LONG-TERM TREND ANALYSIS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2015","Niall Hanan","Nancy Searby","2018-11-02","2017-07-12","2020-07-11","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0052 P00001","NORTHWESTERN UNIVERSITY","GSFC","ENERGY AND GEOMETRY OF JET-DRIVEN EXPLOSIONS IN THE LOCAL UNIVERSE","XMM-NEWTON AO-14","RAFFAELLA MARGUTTI","KIMBERLY WEAVER","2018-06-20","2017-07-12","2019-07-11","Approved/ Awarded","Distribution"
"4200677579","80NSSC17K0056 P00001","XS RESEARCH LLC","HQ","DIRECT EVALUATION OF BALLOONING INSTABILITY THEORY FOR SUBSTORM ONSET USING MULTI-SPACECRAFT OBSERVATIONS - GMEPE","HELIOPHYSICS SUPPORTING RESEARCH","XIAOYAN XING","ARIK POSNER","2018-09-18","2017-09-05","2020-09-04","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0057 P00001","SPACE TELESCOPE SCIENCE INSTITUTE","HQ","MASS LOSS AT HIGHER METALLICITY: QUANTIFYING THE MASS RETURN FROM EVOLVED STARS IN THE GALACTIC BULGE","ASTROPHYSICS DATA ANALYSIS","Benjamin Sargent","DOUGLAS HUDGINS","2018-07-05","2017-07-24","2019-07-23","Approved/ Awarded","Distribution"
"4200658002","80NSSC17K0058 P00001","MICHIGAN TECHNOLOGICAL UNIVERSITY","HQ","SNOWFALL IN THE GPM ERA: ASSESSING GPM SNOWFALL AND ICE MICROPHYSICAL RETRIEVALS USING INDEPENDENT SPACEBORNE AND GROUND-BASED OBSERVATIONS","PRECIPITATION MEASUREMENT MISSIONS SCIENCE TEAM","MARK KULIE","Ramesh Kakar","2018-04-06","2017-07-26","2019-07-25","Approved/ Awarded","Distribution"
"4200660111","80NSSC17K0059 P00001","UNIVERSITY OF ARIZONA","HQ","CLIMATIC CONTROL OF EXPLOSIVE COLCANISM ON MARS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2014","JEFFREY ANDREWS-HANNA","Delia Santiago-materese","2018-04-20","2017-07-20","2020-07-19","Approved/ Awarded","Distribution"
"4200657516","80NSSC17K0060 P00003","THE CHILDREN'S HOSPITAL OF PHILADELPHIA","JSC","HZE PARTICLE EXPOSURE-INDUCED IMPROVEMENT OF PATTERN SEPARATION IN MATURE MICE: ALTERATIONS IN MISSION-RELEVANT BEHAVIORS AND NEURAL CIRCUITRY","GROUND-BASED STUDIES IN SPACE RADIOLOGY","AMELIA EISCH","Diana Risin","2018-03-22","2017-08-01","2020-07-31","Approved/ Awarded","Distribution"
"4200665357","80NSSC17K0060 P00004","THE CHILDREN'S HOSPITAL OF PHILADELPHIA","JSC","HZE PARTICLE EXPOSURE-INDUCED IMPROVEMENT OF PATTERN SEPARATION IN MATURE MICE: ALTERATIONS IN MISSION-RELEVANT BEHAVIORS AND NEURAL CIRCUITRY","GROUND-BASED STUDIES IN SPACE RADIOLOGY","AMELIA EISCH","Diana Risin","2018-06-20","2017-08-01","2020-07-31","Approved/ Awarded","Distribution"
