Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200253596,NNX06AB02G S03,SOUTHWEST RESEARCH INSTITUTE,HQ,ADMINISTRATIVE - NO COST EXTENSION,PLANETARY GEOLOGY AND GEOPHYSICS,HENRY DONES,MICHAEL KELLEY,4/3/2009,5/4/2006,5/3/2010,Awarded,Distribution
4200252849,NNX06AB03G S03,PROXEMY RESEARCH INC.,HQ,"FUNDING - DEOBLIGATION, $13,192 & ADM - CHANGE TO END POP DATE TO 12/16/2008",PLANETARY GEOLOGY AND GEOPHYSICS PROGRAM,LORI GLAZE,MICHAEL S. KELLEY,1/28/2009,5/15/2006,12/16/2008,Awarded,Distribution
4200248823,NNX06AB04G S04,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,ADMINISTRATIVE - NO COST EXTENSION & T.O. CHANGE,SCIENCE MISSION DIRECTORATE'S EARTH-SUN SYSTEM DIVISION,PAUL WENNBERG,DAVID CONSIDINE,5/13/2009,5/15/2006,5/14/2010,Awarded,Distribution
4200243321,NNX06AB08A S03,"NEW MEDIA STUDIO, INC.",HQ,ADMINISTRATIVE - NO COST EXTENSION,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH-SUN SYSTEM SCIENCE,BRUCE CARON,MARTHA MAIDEN,6/22/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200246202,NNX06AB14G S05,UNIVERSITY OF COLORADO - BOULDER,HQ,ADMINISTRATIVE - NO COST EXTENSION,ASTRONOMY AND PHYSICS RESEARCH AND ANALYSIS,THEODORE SNOW,ERIC P. SMITH,5/21/2009,5/25/2006,5/24/2010,Awarded,Distribution
4200179022,NNX06AB15G S03,UNIVERSITY OF IDAHO,GSFC,ADMINISTRATIVE - NO COST EXTENSION,FY06 EARMARK REQUEST FOR PROPOSAL LETTER,GARY MAKI,MICHAEL JOHNSON,3/31/2009,10/1/2006,3/31/2010,Awarded,Distribution
4200179022,NNX06AB15G S04,UNIVERSITY OF IDAHO,GSFC,ADMINISTRATIVE - P.I. CHANGE,FY06 EARMARK REQUEST FOR PROPOSAL LETTER,STERLING WHITAKER,MICHAEL JOHNSON,10/26/2009,10/1/2006,3/31/2010,Awarded,Distribution
4200176043,NNX06AB17G S02,UNIVERSITY OF IDAHO,HQ,ADMINISTRATIVE - NO COST EXTENSION,FY 06 EARMARK REQUEST FOR PROPOSAL LETTER,GARY MAKI,DAVID LAVERY,4/16/2009,9/14/2006,3/13/2010,Awarded,Distribution
4200176043,NNX06AB17G S03,UNIVERSITY OF IDAHO,HQ,ADMINISTRATIVE - P.I. CHANGE,FY 06 EARMARK REQUEST FOR PROPOSAL LETTER,STERLING WHITAKER,DAVID LAVERY,10/28/2009,9/14/2006,3/13/2010,Awarded,Distribution
4200241322,NNX06AB19G S03,SOUTHWEST RESEARCH INSTITUTE,HQ,ADMINISTRATIVE - NO COST EXTENSION,MARS FUNDAMENTAL RESEARCH,SCOTT PAINTER,MARILYN LINDSTROM,5/13/2009,5/10/2006,5/9/2010,Awarded,Distribution
4200248211/ 4200250207,NNX06AB21G S03,PLANETARY SCIENCE INSTITUTE,HQ,"ADMINISTRATIVE - NO COST EXTENSION, (12 MONTH) NEW END POP DATE 05/31/2010",MARS FUNDAMENTAL RESEARCH PROGRAM,REBECCA WILLIAMS,MARILYN LINDSTROM,1/27/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200249346,NNX06AB23G S04,SETI INSTITUTE,HQ,ADMINISTRATIVE - NO COST EXTENSION,MARS FUNDAMENTAL RESEARCH PROGRAM,JANICE BISHOP,MARILYN LINDSTROM,8/4/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200249330,NNX06AB25G S03,ARIZONA STATE UNIVERSITY,HQ,12 MONTH NO COST EXTENSION,MARS FUNDAMENTAL RESEARCH PROGRAM,THOMAS SHARP,MARILYN LINDSTROM,4/22/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200241629,NNX06AB26G S02,UNIVERSITY OF WASHINGTON,HQ,ADMINISTRATIVE - NO COST EXTENSION,PLANETARY GEOLOGY AND GEOPHYSICS,KEITH HOLSAPPLE,MICHAEL KELLEY,5/7/2009,5/10/2006,10/31/2009,Awarded,Distribution
4200241324,NNX06AB28G S03,UNIVERSITY OF ARIZONA,HQ,ADMINISTRATIVE - NO COST EXTENSION,MARS FUNDAMENTAL RESEARCH,TIMOTHY SWINDLE,MARILYN LINDSTROM,6/15/2009,5/10/2006,5/9/2010,Awarded,Distribution
4200230273,NNX06AB37G S05,PURDUE UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION,NORTH AMERICAN CARBON PROGRAM,KEVIN GURNEY,DIANE E. WICKLAND,9/30/2009,5/10/2006,5/9/2010,Awarded,Distribution
4200250620,NNX06AB41G S03,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,ADMINISTRATIVE - NO COST EXTENSION,OUTER PLANETS RESEARCH,CHRISTINA COHEN,CURT NIEBUR,5/22/2009,5/10/2006,5/9/2010,Awarded,Distribution
4200155295,NNX06AB45G S03,SPACE TELESCOPE SCIENCE INSTITUTE,GSFC,3RD NO COST EXTENSION,GALEX GUEST OBSERVER,HENRY FERGUSON,SUSAN NEFF,5/7/2009,5/8/2006,9/7/2009,Awarded,Distribution
4200240501,NNX06AB48G S03,COLUMBIA UNIVERSITY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,EARTH-SUN SYSTEM,ADAM SOBEL,DAVID CONSIDINE,8/12/2009,5/8/2006,5/7/2010,Awarded,Distribution
4200244940,NNX06AB50G S03,UNIVERSITY OF COLORADO - BOULDER,GSFC,FUNDING - DEOBLIGATION - P.I. TRANSFER,EARTH-SUN SYSTEM DIVISION,JIALIN LIN,SIEGFRIED SCHUBERT,9/23/2009,5/1/2006,9/23/2009,Awarded,Distribution
4200154047,NNX06AB56G S01,UNIVERSITY OF HAWAII,GSFC,ADMINISTRATIVE - NO COST EXTENSION,(N/A),TOBIAS OWEN,PAUL MAHAFFY,12/7/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200256618,NNX06AB57G S03,UNIVERSITY OF MARYLAND - BALTIMORE COUNTY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,EARTH-SUN SYSTEM,SUSHIL CHANDRA,P. K. BHARTIA,5/22/2009,6/15/2006,6/14/2010,Awarded,Distribution
4200248284,NNX06AB60G S03,REGENTS OF THE UNIVERSITY OF MICHIGAN,HQ,ADMINISTRATIVE - NO COST EXTENSION,OUTER PLANETS RESEARCH,MICHAEL COMBI,CURT NIEBUR,5/19/2009,5/10/2006,5/9/2010,Awarded,Distribution
4200248169,NNX06AB62G S03,PLANETARY SCIENCE INSTITUTE,HQ,ADMINISTRATIVE - NO COST EXTENSION,MARS FUNDAMENTAL RESEARCH,MELISSA LANE,MARILYN LINDSTROM,5/8/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200236955,NNX06AB64G S03,UNIVERSITY OF ARIZONA,HQ,ADMINISTRATIVE - NO COST EXTENSION,ASTRONOMY AND PHYSICS RESEARCH AND ANALYSIS,LUCY ZIURYS,ERIC P. SMITH,5/20/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200248215,NNX06AB65G S05,PLANETARY SCIENCE INSTITUTE,HQ,ADMINISTRATIVE - NO COST EXTENSION,MARS FUNDAMENTAL RESEARCH,ELISABETTA PIERAZZO,MARILYN LINDSTROM,5/7/2009,5/15/2006,5/14/2010,Awarded,Distribution
4200254207,NNX06AB68G S03,UNIVERSITY OF ALABAMA - HUNTSVILLE,HQ,ADMINISTRATIVE - NO COST EXTENSION,TERRESTRIAL ECOLOGY AND BIODIVERSITY,ROBERT LAWTON,WILLIAM TURNER,2/26/2009,5/31/2006,5/30/2010,Awarded,Distribution
4200254589,NNX06AB72H S03,UNIVERSITY OF VIRGINIA,GSFC,ADMINISTRATIVE - NO COST EXTENSION,GRADUATE STUDENT RESEARCHERS PROGRAM,MICHAEL SKRUTSKIE,MABLELENE BURRELL,8/24/2009,9/1/2006,12/31/2009,Awarded,Distribution
4200245963,NNX06AB74G S04,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,HQ,ADMINISTRATIVE - NO COST EXTENSION,ADVANCING COLLABORATIVE CONNECTIONS FOR EARTH-SUN SYSTEM SCIENCE,RICHARD NEALE,DONALD ANDERSON,2/25/2009,5/18/2006,5/17/2010,Awarded,Distribution
4200266497,NNX06AB83G S03,MONTANA STATE UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,DANA LONGCOPE,RAMONA KESSEL,9/17/2009,10/1/2006,9/30/2010,Awarded,Distribution
4200256359,NNX06AB84G S04,UNIVERSITY OF CALIFORNIA,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,YURI SHPRITS,RAMONA KESSEL,5/13/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200264744,NNX06AB85G S03,UNIVERSITY SYSTEM OF NEW HAMPSHIRE,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,SERGEI MARKOVSKII,RAMONA KESSEL,4/13/2009,5/18/2006,5/17/2010,Awarded,Distribution
4200240146,NNX06AB86G S06,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,NO-COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,JOHN FOSTER,RAMONA KESSEL,4/29/2009,5/9/2006,5/8/2010,Awarded,Distribution
4200256373,NNX06AB87G S03,JOHNS HOPKINS UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,SIMON WING,RAMONA KESSEL,5/27/2009,9/1/2006,8/31/2010,Awarded,Distribution
4200249377,NNX06AB88G S03,JOHNS HOPKINS UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,KAN LIOU,RAMONA KESSEL,3/24/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200248666,NNX06AB91G S03,UNIVERSITY OF CALIFORNIA - LOS ANGELES,HQ,ADMINISTRATIVE - NO COST EXTENSION,OUTER PLANETS RESEARCH,KRISHAN KHURANA,CURT NIEBUR,5/4/2009,5/18/2006,5/17/2010,Awarded,Distribution
4200159018,NNX06AB94G S03,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,INTEGRAL GUEST OBSERVER PROGRAM,MICHAEL MCCOLLOUGH,CORNELIS GEHRELS,5/22/2009,5/31/2006,11/30/2009,Awarded,Distribution
4200234447,NNX06AB95G S03,JOHNS HOPKINS UNIVERSITY,HQ,ADMINISTRATIVE - CHANGE,RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES - 2005,RAYMOND GREENWALD,RAMONA KESSEL,2/6/2009,6/1/2006,3/31/2009,Awarded,Distribution
4200246011,NNX06AC04G S04,BOSTON UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,SUPRIYA CHAKRABARTI,RAMONA KESSEL,7/30/2009,5/24/2006,5/23/2010,Awarded,Distribution
4200278805,NNX06AC05G S06,UNIVERSITY OF COLORADO - BOULDER,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,CORA RANDALL,RAMONA KESSEL,6/25/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200246622,NNX06AC08G S03,UNIVERSITY OF UTAH,GSFC,ADMINISTRATIVE - NO COST EXTENSION & T.O. CHANGE,NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES,EDWARD ZIPSER,MATHEW SCHWALLER,5/1/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200248341,NNX06AC10G S04,UNIVERSITY OF WASHINGTON,HQ,ADMINISTRATIVE - NO COST EXTENSION,INTERDISCIPLINARY EXPLORATION SCIENCE,DALE WINEBRENNER,MICHAEL KELLEY,6/8/2009,6/13/2006,6/12/2010,Awarded,Distribution
4200244743,NNX06AC11G S04,COLORADO STATE UNIVERSITY,GSFC,"ADMINISTRATIVE - NO COST EXTENSION, T.O. CHANGE",NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES,ROBERT CIFELLI,MATHEW R. SCHWALLER,2/12/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200296060,NNX06AC13G S04,HARVARD UNIVERSITY,GSFC,FUNDING - YEAR 4 REVIEWED AND APPROVED FOR FUNDING,PLANETARY AND GEOPHYSICS,SARAH STEWART-MUKHOPADHYAY,MICHAEL KELLEY,6/5/2009,6/28/2006,6/27/2011,Awarded,Distribution
4200244573,NNX06AC18G S03,UNIVERSITY OF MARYLAND - COLLEGE PARK,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,STEPHEN WHITE,RAMONA KESSEL,5/19/2009,5/24/2006,5/23/2010,Awarded,Distribution
4200244573,NNX06AC18G S04,UNIVERSITY OF MARYLAND,HQ,ADMINISTRATIVE - P.I. CHANGE,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,GERALD SHARE,RAMONA KESSEL,7/2/2009,5/24/2006,5/23/2010,Awarded,Distribution
4200251853,NNX06AC19G S03,UNIVERSITY OF NEW HAMPSHIRE,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,AMITAVA BHATTACHARJEE,RAMONA KESSEL,6/3/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200249382,NNX06AC21G S03,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,RICHARD MEWALDT,RAMONA KESSEL,5/27/2009,5/24/2006,5/23/2010,Awarded,Distribution
4200244407,NNX06AC24G S03,UNIVERSITY OF SOUTHERN CALIFORNIA,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,EDWARD RHODES,RAMONA KESSEL,4/21/2009,5/24/2006,5/23/2010,Awarded,Distribution
4200249379,NNX06AC25G S03,DARTMOUTH COLLEGE,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,JOHN LYON,RAMONA KESSEL,10/29/2009,5/24/2006,5/23/2010,Awarded,Distribution
4200256355,NNX06AC27G S03,CALFORNIA INSTITUTE OF TECHNOLOGY,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,CHRISTINA COHEN,RAMONA KESSEL,5/27/2009,5/24/2006,5/23/2010,Awarded,Distribution
4200246002,NNX06AC28G S06,UNIVERSITY OF COLORADO,HQ,ADMINISTRATIVE - NO COST EXTENSION & T.O. CHANGE,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,TIMOTHY FULLER-ROWELL,RAMONA KESSEL,5/14/2009,6/1/2006,5/31/2010,Awarded,Distribution
4200260497,NNX06AC29G S03,JOHNS HOPKINS UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,PONTUS BRANDT,RAMONA KESSEL,5/4/2009,5/24/2006,5/23/2010,Awarded,Distribution
4200309275,NNX06AC30A S03,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,GSFC,FUNDING - YEAR 4 REVIEWED AND APPROVED FOR FUNDING,WATER-AND ENERGY-CYCLE PROGRAM,C. A. SCHLOSSER,MICHAEL JASINSKI,8/24/2009,9/1/2006,8/31/2011,Awarded,Distribution
4200296231/ 4200297784,NNX06AC31H S07,UNIVERSITY OF HARTFORD,HQ,FUNDING - AUGMENTATION,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM:  FOLLOW-ON AWARDS,THOMAS FILBURN,DIANE DETROYE,6/26/2009,5/25/2006,5/24/2011,Awarded,Distribution
4200323075,NNX06AC31H S08,UNIVERSITY OF HARTFORD,HQ,FUNDING - AUGMENTATION & YEAR 5 REVIEWED AND APPROVED FOR FUNDING,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM:  FOLLOW-ON AWARDS,THOMAS FILBURN,DIANE DETROYE,12/17/2009,5/25/2006,5/24/2011,Awarded,Distribution
4200251858,NNX06AC34G S03,CORNELL UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,MARK PSIAKI,RAMONA KESSEL,10/21/2009,5/25/2006,5/24/2010,Awarded,Distribution
4200240143,NNX06AC37G S03,UNIVERSITY OF CALIFORNIA,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,JAKOBUS LE ROUX,RAMONA KESSEL,5/7/2009,5/26/2006,5/25/2010,Awarded,Distribution
4200256356,NNX06AC38G S06,THE AEROSPACE CORPORATION,GSFC,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY PROGRAM,JIM ROEDER,RAMONA KESSEL,5/27/2009,5/25/2006,5/24/2010,Awarded,Distribution
4200249387,NNX06AC40G S03,JOHNS HOPKINS UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,ELSAYED TALAAT,ROMONA KESSEL,5/13/2009,5/25/2006,5/24/2010,Awarded,Distribution
4200244402,NNX06AC44G S03,UTAH STATE UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION & T.O. CHANGE,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,BELA FEJER,MONA KESSEL,5/11/2009,6/28/2006,6/27/2010,Awarded,Distribution
4200292858,NNX06AC46G S03,CORNELL UNIVERSITY,HQ,FUNDING - YEAR 4 REVIEWED AND APPROVED FOR FUNDING,UNSOLICITED,JOSEPH  VEVERKA,MICHAEL KELLEY,5/22/2009,6/22/2006,6/21/2011,Awarded,Distribution
4200159538,NNX06AC47G S03,JOHNS HOPKINS UNIVERSITY,GSFC,3RD NO COST EXTENSION,FUSE GUEST INVESTIGATOR - CYCLE 7,CHRISTINA OLIVEIRA,GEORGE SONNEBORN,6/24/2009,6/6/2006,6/5/2010,Awarded,Distribution
4200159538,NNX06AC47G S04,JOHNS HOPKINS UNIVERSITY,GSFC,ADMINISTRATIVE - P.I. CHANGE,FUSE GUEST INVESTIGATOR - CYCLE 7,JEFFREY KRUK,GEORGE SONNEBORN,8/27/2009,6/6/2006,6/5/2010,Awarded,Distribution
4200159592,NNX06AC48G S03,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,FUSE GUEST INVESTIGATOR PROGRAM - CYCLE 7,ANDREA DUPREE,GEORGE SONNEBORN,5/19/2009,6/6/2006,6/5/2010,Awarded,Distribution
4200267063,NNX06AC50G S04,PLANETARY SCIENCE INSTITUTE,HQ,ADMINISTRATIVE - NO COST EXTENSION,PLANETARY GEOLOGY AND GEOPHYSICS PROGRAM,DAVID O'BRIEN,MICHAEL KELLEY,6/24/2009,6/28/2006,6/27/2010,Awarded,Distribution
4200260233,NNX06AC52H S04,PURDUE UNIVERSITY,SSC,ADMINISTRATIVE - NO COST EXTENSION,GRADUATE STUDENT RESEARCHERS PROGRAM,WILLIAM ANDERSON,ROBERT FIELD,8/17/2009,8/1/2006,1/1/2010,Awarded,Distribution
4200275334,NNX06AC57G S03,UNIVERSITY OF ALABAMA - HUNTSVILLE,HQ,ADMINISTRATIVE - CORRECTION,EARTH-SUN SYSTEM,MICHAEL NEWCHURCH,DAVID CONSIDINE,1/12/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200275334,NNX06AC57G S04,UNIVERSITY OF ALABAMA - HUNTSVILLE,HQ,ADMINISTRATIVE - NO COST EXTENSION,EARTH-SUN SYSTEM,MICHAEL NEWCHURCH,DAVID CONSIDINE,5/11/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200299557,NNX06AC57G S05,UNIVERSITY OF ALABAMA - HUNTSVILLE,HQ,FUNDING - INCREMENTAL YEAR 3 REVIEWED AND APPROVED FOR FUNDING,ATMOSPHERIC COMPOSITION,MICHAEL NEWCHURCH,DAVID CONSIDINE,7/22/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200240982,NNX06AC60G S04,RICE UNIVERSITY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,UNSOLICITED,PATRICIA REIFF,MELVYN GOLDSTEIN,6/15/2009,6/9/2006,12/8/2009,Awarded,Distribution
4200240982,NNX06AC60G S05,RICE UNIVERSITY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,UNSOLICITED,PATRICIA REIFF,MELVYN GOLDSTEIN,12/10/2009,6/9/2006,8/31/2010,Awarded,Distribution
4200255773,NNX06AC61G S03,UNIVERSITY OF HAWAII,HQ,ADMIN - NO-COST EXTENSION,PLANETARY GEOLOGY AND GEOPHYSICS PROGRAM,PETER MOUGINIS - MARK,MICHAEL KELLEY,3/5/2009,5/31/2006,5/30/2010,Awarded,Distribution
4200245019,NNX06AC64G S03,ARIZONA STATE UNIVERSITY,HQ,ADMINISTRATIVE - NO COST EXTENSION,PLANETARY GEOLOGY AND GEOPHYSICS,RONALD GREELEY,MICHAEL.S.KELLEY,2/23/2009,5/4/2006,5/3/2010,Awarded,Distribution
4200249448,NNX06AC65G S03,OREGON STATE UNIVERSITY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES,CYNTHIA TWOHY,MATHEW SCHWALLER,6/17/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200250701,NNX06AC67G S04,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,GSFC,ADMINISTRATIVE - NO COST EXTENSION,NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES,ANDREW HEYMSFIELD,MATHEW SCHWALLER,6/3/2009,6/6/2006,6/5/2010,Awarded,Distribution
4200266494,NNX06AC68G S03,UNIVERSITY OF COLORADO - BOULDER,HQ,ADMINISTRATIVE - NO COST EXTENSION,LIVING WITH A STAR TARGETED RESEARCH AND TECHNOLOGY,TIM FULLER-ROWELL,RAMONA KESSEL,8/14/2009,9/21/2006,9/20/2010,Awarded,Distribution
4200245219,NNX06AC73G S03,UNIVERSITY OF NORTH DAKOTA,GSFC,ADMINISTRATIVE - NO COST EXTENSION,NASA AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES,PAUL KUCERA,MATTHEW SCHWALLER,6/24/2009,6/6/2006,5/31/2010,Awarded,Distribution
4200213710,NNX06AC74G S04,FOUNDATION FOR  CALIFORNIA STATE UNIVERSITY - SAN BERNARDINO,HQ,ADMINISTRATIVE - CHANGE,PLANETARY ASTRONOMY PROGRAM,LAURA WOODNEY,PHILLIPE CRANE,3/3/2009,7/11/2006,7/10/2009,Awarded,Distribution
4200309629,NNX06AC75G S04,COLORADO STATE UNIVERSITY,GSFC,FUNDING - YEAR 4 REVIEWED AND APPROVED FOR FUNDING,CARBON CYCLE SCIENCE,SCOTT DENNING,STEVEN PAWSON,8/24/2009,6/23/2006,6/22/2011,Awarded,Distribution
4200301231,NNX06AC76G S04,COLORADO STATE UNIVERSITY,GSFC,FUNDING ? YEAR 4 REVIEWED AND APPROVED FOR FUNDING,SCIENCE MISSION DIRECTORATE'S EARTH-SUN SYSTEM DIVISION,DENIS O'BRIEN,STEVEN PAWSON,7/10/2009,6/23/2006,6/22/2011,Awarded,Distribution
4200260049,NNX06AC81G S03,SOUTHWEST RESEARCH INSTITUTE,HQ,ADMINISTRATIVE - T.O. CHANGE,SOLAR & HELIOSPHERIC PHYSICS SUPPORTING RESEARCH AND TECHNOLOGY AND LOW COST ACCESS TO SPACE PROGRAM,CRAIG DEFOREST,JEFFREY NEWMARK,10/19/2009,7/26/2006,7/25/2009,Awarded,Distribution
4200250276,NNX06AC82G S03,UNIVERSITY OF VIRGINIA,GSFC,ADMINISTRATIVE - NO COST EXTENSION,AFRICAN MONSOON MULTIDISCIPLINARY ACTIVITIES,JOSE FUENTES,MATHEW SCHWALLER,7/22/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200281166,NNX06AC85A S06,SETI INSTITUTE,GSFC,FUNDING - INCREMENTAL YEAR 4 REVIEWED AND APPROVED FOR FUNDING,UNSOLICITED,MARK SHOWALTER,MICHAEL. FLASAR,2/5/2009,6/9/2006,6/8/2011,Awarded,Distribution
4200296240,NNX06AC85A S07,SETI INSTITUTE,GSFC,YEAR 4 FUNDING,UNSOLICITED,MARK SHOWALTER,MICHAEL FLASAR,6/3/2009,6/9/2006,6/8/2011,Awarded,Distribution
4200308809,NNX06AC85A S08,SETI INSTITUTE,GSFC,FUNDING - AUGMENTATION,UNSOLICITED,MARK SHOWALTER,MICHAEL FLASAR,9/2/2009,6/9/2006,6/8/2011,Awarded,Distribution
4200254972,NNX06AC90G S03,UNIVERSITY OF CALIFORNIA,GSFC,ADMINISTRATIVE - NO COST EXTENSION,TERRESTRIAL HYDROLOGY,JIANCHENG SHI,BHASKAR CHOUDHURY,5/13/2009,6/15/2006,9/14/2009,Awarded,Distribution
4200266864,NNX06AC92A S03,CENTER FOR RESEARCH ON ENVIRONMENT AND WATER,HQ,ADMINISTRATIVE - NO COST EXTENSION,UNSOLICITED,LYDIA GATES,JARED ENTIN,3/12/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200299258,NNX06AC94G S04,AMERICAN GEOPHYSICAL UNION,HQ,FUNDING - AUGMENTATION,UNSOLICITED,HASSAN VIRJI,GARIK GUTMAN,6/17/2009,6/15/2006,6/14/2010,Awarded,Distribution
4200303242,NNX06AC94G S05,AMERICAN GEOPHYSICAL UNION,HQ,FUNDING - INCREMENTAL,UNSOLICITED,HASSAN VIRJI,GARIK GUTMAN,7/24/2009,6/15/2006,6/14/2010,Awarded,Distribution
4200262722,NNX06AC96G S03,"SCIENCE SYSTEMS APPLICATIONS, INC",HQ,ADMINISTRATIVE - NO COST EXTENSION,GEOSPACE SCIENCE PROGRAM,MATTHEW DELAND,MARY MELLOTT,6/25/2009,7/1/2006,6/30/2010,Awarded,Distribution
4200283236,NNX06AD06G S04,HUNTER COLLEGE OF CUNY,GSFC,FUNDING - AUGMENTATION,UNSOLICITED,WENGE NI- MEISTER,LARRY TRAVIS,3/18/2009,6/19/2006,6/18/2009,Awarded,Distribution
4200283236,NNX06AD06G S05,RESEARCH FOUNDATION CUNY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,UNSOLICITED,WENGE NI MEISTER,LARRY TRAVIS,5/29/2009,6/19/2006,6/18/2010,Awarded,Distribution
4200256500,NNX06AD07G S03,HARVARD UNIVERSITY,GSFC,ADMINISTRATIVE - NO COST EXTENSION,UNSOLICITED,PAUL MOORCROFT,LARRY D. TRAVIS,6/17/2009,6/19/2006,6/18/2010,Awarded,Distribution
